genre,interpret,album,release_year,songtitle,decade,lyrics
Pop,Herbert Grönemeyer,Gemischte Gefühle,1983,Etwas Warmes,1980,"Etwas Warmes LyricsSag mal Ohrring, wieso
Wohnst du ständig auf dem Bahnhofsklo
Und bist du einer von denen
Die sich an Kindern vergehen?
Erklär mir mal ganz genau
Wie kommst du überhaupt klar so ganz ohne Frau
Tu nicht so cool
Du bist doch wohl schwul
Oder seh' ich das falsch?
Versprüh nicht soviel
Tuntenappeal
Sprich dich ruhig aus
Ich möcht' dich gern kennenlernen
Gehen wir zu dir oder zu mir nach Haus
Versprüh nicht soviel
Tuntenappeal
Sprich dich ruhig aus
Ich möcht' dich gern kennenlernen
Gehen wir zu dir oder zu mir nach Haus
Kneift dich das nicht sehr im Schritt
Wenn du so geschnürt gehst, wie die Nitribit
Und wenn du Männer küsst
Oh kratzt das nicht im Gesicht
Stimmt's, dass du anschaffen gehst
Bei jedem Warmbadetag an der Schwimmhalle stehst
Dass du wie Wilhelm Tell
Leder liebst für dein Fahrgestell
Versprüh nicht soviel
Tuntenappeal
Sprich dich ruhig aus
Ich möcht' dich gern kennenlernen
Gehen wir zu dir oder zu mir nach Haus
Ob wild, ob bebrillt, ob zärtlich, ob still
Etwas warmes braucht der Mensch
Auch wenn's der böse Nachbar nicht will
Etwas Warmes
Versprüh nicht soviel
Tuntenappeal
Sprich dich ruhig aus
Ich möcht' dich gern kennenlernen
Gehen wir zu dir oder zu mir nach Haus
Ob wild, ob bebrillt, ob zärtlich, ob still
Etwas warmes braucht der Mensch
Auch wenn's der böse Nachbar nicht will
Etwas Warmes
Etwas Warmes
Braucht der Mensch, Mensch, Mensch
Oh braucht der Mensch
Oh!
Ich möcht' dich gern kennenlernen
Gehen wir zu dir oder zu mir nach Haus
Etwas Warmes braucht der Mensch
Warm, warm, warm, warm, etwas Warmes
Warm, warm, warm, warm, etwas Warmes
Warm, warm, warm, warm, etwas Warmes
Warm, warm, warm, warm, etwas Warmes
Warm, warm, warm, warm, etwas Warmes
Warm, warm, warm, warm, etwas Warmes
Der Mensch braucht etwas WarmesYou might also likeEmbed"
Pop,Herbert Grönemeyer,Gemischte Gefühle,1983,Onur,1980,"Onur Lyrics[Strophe 1]
Er liegt in seinem engen Raum
Starrt unentwegt die Decke an
Er lebt in einem bösen Traum
Aus dem er nicht erwachen kann
Er steht an jeder Wand
Man hat ihn längst verbannt

[Refrain]
Oh
Er hat so Angst, sich umzudreh'n
Und uns zu seh'n
Wir steh'n vor seiner Tür
[Strophe 2]
Der Schweiß hat ihm das Haar verklebt
Schon wochenlang nicht 'rausgetraut
Hat jahrelang mit uns gelebt
Hat für uns wiederaufgebaut
Ihm gehört ein großes Stück
Von unser'm Heimatglück

[Refrain]
Oh
Er hat so Angst, sich umzudreh'n
Und uns zu seh'n
Wir steh'n vor seiner Tür

[Strophe 3]
Er hat versucht, von uns zu lernen
Hat sich angepasst
Seinen Stolz fast verloren
Erst war er auserkoren
Was haben wir ihn umworben
Jetzt ist er schuld
Dass es uns nicht noch besser geht
Es ist für ihn schon zu spät
Wir steh'n vor seiner Tür

Er liegt in seinem engen Raum
Starrt unentwegt die Decke an
Er lebt in einem bösen Traum
Aus dem er nicht erwachen kann
Er steht vor der Wand
Sein Herz ist ausgebrannt
You might also like[Refrain]
Er hat so Angst, sich umzudreh'n
Und uns zu seh'n
Wir steh'n vor seiner TürEmbed"
Pop,Herbert Grönemeyer,Gemischte Gefühle,1983,Diamant,1980,"Diamant Lyrics[Strophe 1]
Endlich hab' ich dich gefunden
Ich bin total euphorisch
Du meine Stecknadel aus dem Heu
Ich liebe dich notorisch

Ich staun' dich an, wie ein Kind den Mann im Mond
Du Einzigartige, mit dir lieben zu dürfen
Ist so ungewohnt

[Refrain]
Du reißt mich hin, du reißt mich her
Ohne dich läuft gar nichts mehr, aha
In dir kann ich mich verlieren, explodieren, kapitulieren
Du Diamant bringst mich um den Verstand
Komm her und küss' mich
[Strophe 2]
Du bist in mein Herz gesprungen
Du bist für mich gemacht
Der Sprung ist dir gut gelungen
Hab' ich's mir doch gleich gedacht

Nur ein Blick von dir und ich werd' völlig wirr
Du wundersame Elfe
Ein Tanz, schon zuviel Stimulans
Nur du kannst mir jetzt noch helfen, ja mach' doch

[Refrain]
Du reißt mich hin, du reißt mich her
Ohne dich läuft gar nichts mehr, aha
In dir kann ich mich verlieren, explodieren, kapitulieren
Du Diamant bringst mich um den Verstand
Komm her und küss' mich

[Bridge]
Du Fackelzug der Zärtlichkeit
Du bringst mein Herz zum Stocken
Uh, fast ist's soweit
Mein Blut fängt gleich an zu kochen, was machst du

[Refrain]
Du reißt mich hin, du reißt mich her
Ohne dich läuft gar nichts mehr, aha
In dir kann ich mich verlieren, explodieren, kapitulieren
Du Diamant bringst mich um den Verstand
Komm her, komm her und
You might also likeDu reißt mich hin, du reißt mich her
Ohne dich läuft gar nichts mehr, aha
In dir kann ich mich verlieren, explodieren, kapitulieren
Du Diamant bringst mich um den Verstand
Komm her und küss' mich

Du reißt mich hin, du reißt mich her
Ohne dich läuft gar nichts mehr, aha
In dir kann ich mich verlieren, explodieren, kapitulieren
Du Diamant bringst mich um den Verstand
Komm her, komm her, komm her und küss' michEmbed"
Pop,Herbert Grönemeyer,Gemischte Gefühle,1983,Hallo,1980,"Hallo, was macht’n Ihr Lyrics[Strophe 1]
Ich hab' 'n Auto und TV
Und mitunter auch 'ne Frau
Irgendwie schaff' ich die Miete immer bei

Mir geht's eigentlich passabel
Doch ich fühl' mich miserabel
Wegen dieser ewigen Rumhängerei

Mir fehlen alle Ambitionen
D'rum erleid' ich Frustrationen
Weil ich nichts zu sagen hab' und gar nichts kann
Und ich weiß nicht, nicht im Geringsten
Was ich will, auch nicht zu Pfingsten
Schon Silvester wart' ich auf den Weihnachtsmann

[Refrain]
Hallo, was macht 'n ihr
Geht's euch genau wie mir
Ich spendier' mir noch 'n Bier
Hallo, was macht 'n ihr

[Strophe 2]
Ich war Vertreter und Trompeter
Alpinist und Sanitäter
Sieben Wochen lang fuhr ich als Koch zur See

Alles hab' ich mal geleckt
Mir hat nichts so recht geschmeckt
Mein Achtstundentag läuft auf dem Canapé

Doch auch die Faulenzerei
Ist nicht das Gelbe vom Ei
Denn ein Ziel vor Augen brauchst du schon als Mann

D'rum wär' ein Job als Millionär
Oder Erdölaktionär
Auch ein Ding, das ich vor mir vertreten kann
You might also like[Refrain]
Hallo, was macht 'n ihr
Geht's euch genau wie mir
Ich spendier' mir noch 'n Bier
Hallo, was macht 'n ihr

[Strophe 4]
Ja, alles ist so kompliziert
Wie das Ganze funktioniert
Dieser Staat und so, das werd' ich nie versteh'n

Ich hab' durchaus Lust am Leben
Doch ich hab' es aufgegeben
Irgendeinen tollen Sinn darin zu seh'n

[Refrain]
Hallo, was macht 'n ihr
Geht's euch genau wie mir
Ich spendier' mir noch 'n Bier
Hallo, was macht 'n ihr

Hallo, was macht 'n ihr
Geht's euch genau wie mir
Ich spendier' mir noch 'n Bier
Hallo, was macht 'n ihr
Hallo, was macht 'n ihr
Geht's euch genau wie mir
Ich spendier' mir noch 'n Bier
Hallo, was macht 'n ihrEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Bochum,1980,"Bochum Lyrics[Strophe I:]
Tief im Westen
Wo die Sonne verstaubt
Ist es besser
Viel besser, als man glaubt
Tief im Westen
Du bist keine Schönheit
Vor Arbeit ganz grau
Du liebst dich ohne Schminke
Bist 'ne ehrliche Haut
Leider total verbaut
Aber grade das macht dich aus
Du hast 'n Pulsschlag aus Stahl
Man hört ihn laut in der Nacht
Du bist einfach zu bescheiden
Dein Grubengold
Hat uns wieder hochgeholt
Du Blume im Revier
[Refrain:]
Bochum, ich komm aus dir
Bochum, ich häng an dir
Glück auf, Bochum

[Strophe II:]
Du bist keine Weltstadt
Auf deiner Königsallee
Finden keine Modenschaun statt
Hier, wo das Herz noch zählt
Nicht das große Geld
Wer wohnt schon in Düsseldorf

[Refrain]

[Strophe III:]
Du bist das Himmelbett für Tauben
Und ständig auf Koks
Hast im Schrebergarten deine Laube
Machst mit 'nem Doppelpaß
Jeden Gegner naß
Du und dein VFL

[Refrain]You might also like4Embed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Männer,1980,"Männer LyricsMänner nehm'n in den Arm
Männer geben Geborgenheit
Männer weinen heimlich
Männer brauchen viel Zärtlichkeit
Und Männer sind so verletzlich
Männer sind auf dieser Welt einfach unersetzlich

Männer kaufen Frauen
Männer steh'n ständig unter Strom
Männer baggern wie blöde
Männer lügen am Telefon
Und Männer sind allzeit bereit
Männer bestechen durch ihr Geld und ihre Lässigkeit
Männer haben's schwer, nehmen's leicht
Außen hart und innen ganz weich
Werden als Kind schon auf Mann geeicht
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?

Männer haben Muskeln
Männer sind furchtbar stark
Männer können alles
Männer kriegen 'nen Herzinfarkt
Und Männer sind einsame Streiter
Müssen durch jede Wand, müssen immer weiter

Männer haben's schwer, nehmen's leicht
Außen hart und innen ganz weich
Werden als Kind schon auf Mann geeicht
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?

Männer führen Kriege
Männer sind schon als Baby blau
Männer rauchen Pfeife
Männer sind furchtbar schlau
Männer bauen Raketen
Männer machen alles ganz, ganz genau
You might also likeWann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?

Männer krieg'n keine Kinder
Männer kriegen dünnes Haar
Männer sind auch Menschen
Männer sind etwas sonderbar
Und Männer sind so verletzlich
Männer sind auf dieser Welt einfach unersetzlich

Männer haben's schwer, nehmen's leicht
Außen hart und innen ganz weich
Werden als Kind schon auf Mann geeicht
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?
Wann ist ein Mann ein Mann?
Wann ist man ein Mann?
Wann ist man ein Mann?
Wann ist man ein Mann?
(Mann, Mann, Mann, Mann)
Wann ist man ein Mann?
Wann ist man ein Mann?3Embed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Flugzeuge im Bauch,1980,"Flugzeuge Im Bauch Lyrics[Strophe 1]
Schatten im Blick
Dein Lachen ist gemalt
Deine Gedanken sind nicht mehr bei mir
Streichelst mich mechanisch
Völlig steril
Eiskalte Hand, mir graut vor Dir
Fühl mich leer und verbraucht
Alles tut weh
Hab' Flugzeuge in meinem Bauch
Kann nichts mehr essen
Kann dich nicht vergessen
Aber auch das gelingt mir noch
[Refrain]
Gib mir mein Herz zurück
Du brauchst meine Liebe nicht
Gib mir mein Herz zurück
Bevor es auseinanderbricht
Je eher, je eher Du gehst
Um so leichter, um so leichter wird's für mich

[Strophe 2]
Ich brauch niemand, der mich quält
Niemand, der mich zerdrückt
Niemand, der mich benutzt, wann er will
Niemand, der mit mir redet nur aus Pflichtgefühl
Der nur seine Eitelkeit an mir stillt
Niemand, der nie da ist
Wenn man ihn am Nötigsten hat
Wenn man nach Luft schnappt, auf dem Trocknen schwimmt
Laß mich los, oh, laß mich in Ruh'
Damit das ein Ende nimmmt

[Refrain]
Oh, gib mir mein Herz zurück
Du brauchst meine Liebe nicht
Gib mir mein Herz zurück
Bevor es auseinanderbricht
Je eher, je eher Du gehst
Um so leichter, um so leichter wird's für mich
You might also like[Gitarrensolo]

[Strophe 3]
Ich fühl' mich leer und verbraucht
Alles tut weh
Flugzeuge in meinem Bauch
Kann nichts mehr essen
Oh, kann dich nicht vergessen
Aber auch das gelingt mir noch

[Refrain]
Oh, gib mir mein Herz zurück
Du brauchst meine Liebe nicht
Gib mir mein Herz zurück
Bevor es auseinanderbricht
Je eher, je eher Du gehst
Um so leichter, um so leichter wird's für michEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Alkohol,1980,"Alkohol Lyrics[Strophe 1]
Wir haben wieder die Nacht zum Tag gemacht
Ich nehm' mein Frühstück abends um acht
Gedanken fließen zäh wie Kaugummi
Mein Kopf ist schwer wie Blei, mir zittern die Knie

[Strophe 2]
Gelallte Schwüre in rot-blauem Licht
Vierzigprozentiges Gleichgewicht
Graue Zellen in weicher Explosion
Sonnenaufgangs- und Untergangsvision
[Vorrefrain]
Was ist hier los, was ist passiert?
Ich hab' bloß meine Nerven massiert

[Refrain 1]
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Drahtseil, auf dem du stehst
Alkohol, Alkohol

[Strophe 3]
Die Nobelscene träumt vom Kokain
Und auf dem Schulklo riecht's nach Gras
Der Apotheker nimmt Valium und Speed
Und wenn es dunkel wird, greifen sie zum Glas

[Vorrefrain]
Was ist hier los, was ist passiert?
Ich hab bloß meine Nerven massiert

[Refrain 2]
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Drahtseil, auf dem du stehst
Alkohol ist das Schiff, mit dem du untergehst
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Dressing für deinen Kopfsalat
Alkohol, Alkohol
You might also like[Saxophonsolo]

[Refrain 2]
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Drahtseil, auf dem du stehst
Alkohol ist das Schiff, mit dem du untergehst
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Dressing für deinen Kopfsalat
Alkohol, Alkohol, Alkohol

[Refrain 2]
Oh
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Drahtseil, auf dem du stehst
Alkohol ist das Schiff, mit dem du untergehst
Alkohol ist dein Sanitäter in der Not
Alkohol ist dein Fallschirm und dein Rettungsboot
Alkohol ist das Dressing für deinen Kopfsalat
Alkohol, Alkohol, AlkoholEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Amerika,1980,"Amerika LyricsDu kommst als Retter in jeder Not
Zeigst der Welt deinen Sheriffstern
Schickst Sattelschlepper in die Nacht
Bringst dich in Stellung, Amerika

[Refrain:]
Oh Amerika
Du hast viel für uns getan
Oh Amerika
Tu uns das nicht an
Viele Care-Pakete hast du uns geschickt
Heute Raketen, Amerika
Du hast bei dir so viel mehr Platz als wir
Was sollen sie hier, Amerika
Oh Amerika
Dann prügel, wenn du dich prügeln mußt
In deinem eigenen Land
Du willst in allem besser sein
Größer, schneller, weiter, Amerika
Ich habe Angst vor deiner Phantasie
Vor deinem Ehrgeiz, Amerika
Oh Amerika
Lad Rußland endlich zu dir ein
Einigt, entrüstet euch, Amerika
Oder schießt euch gemeinsam auf den Mond
Schlagt euch dort oben, der ist unbewohnt

[Refrain]You might also likeEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Für dich da,1980,"Für Dich Da LyricsWenn Du schmollst und traurig bist
Weil alles so sinnlos ist
Wenn die Sonne zu regnen scheint
Werde ich schon bei Dir sein
Wenn Du nachts Dein Bett zerwühlst
Weil Du Dich alleine fühlst
Wenn Dir niemand Deinen Rücken wärmt
Wünsch Dich auf keinen anderen Stern

[Refrain:]
Ich bin für Dich da
Egal, wie´s Dir geht
Ich bin für Dich da
Auch wenn die Welt durchdreht
Ich bin für Dich da
Wann immer Du willst
Ich bin für Dich da
Ich lieb Dich, was kann ich noch für Dich tun?
Wenn du rastlos durch die Gegend streifst
Und du gar nichts mehr begreifst
Viel zu viele Zigaretten rauchst
Weil du jemand zum reden brauchst
Ich bin für Dich da
Egal, wie´s Dir geht
Ich bin für Dich da
Auch wenn die Welt durchdreht
Ich bin für Dich da
Wann immer Du willst
Ich bin für Dich da
Ich lieb Dich, was kann ich noch für Dich tun?
Wenn Langeweile an Deinen Nerven zehrt
Irgendwie nichts passiert
Wenn dein Kopf Karussell fährt
Komm ganz schnell zu mir
Ich geb keine klugen Tips
Hör dir nur zu
Versuch keine krummen Tricks
Lass Dich in Ruhe
Lieb Dich ein wenig, lieb Dich mehr
Wenn Du unzufrieden bist
Und Dein Spiegelbild gemein zu Dir ist
Wenn sich alles gegen Dich verschwört
Und Du nicht weißt, wo Du hingehörst
You might also like[Refrain]Embed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Jetzt oder nie,1980,"Jetzt Oder Nie LyricsFarben auf dem Asphalt
Wasser schlägt ins Gesicht
Mut wird sich angesungen
Fast ohnmächtig vor Wut der Gewalt entgegen
Nächtelang nachgedacht
Jahrelang überwacht
Tausendmal aufgegeben
Alles falsch, ich will nur leben

[Refrain:]
Jetzt oder nie
Jetzt oder nie mehr
Jetzt oder nie
Wascht ihr nur eure Autos
Sie werden dich fotografiern
Sie werden dich registriern
Du verbaust dir dein ganzes Leben
Warum nur du, es gibt doch soviele andere
Kämpfen für ein Land
Wo jeder noch reden kann
Herausschrein, was ihm weh tut
Wer ewig schluckt, stirbt von innen

[Refrain]

Es tut so gut
Wenn dir die Seele brennt
Du auf die Straße rennst
Und du zeigst, es geht dir nicht gut
Daß dir der Kopf zerspringt
Und du weißt, daß du was tun mußt
Wir werden dosiert zensiert
Menschen achtlos diffamiert
Wie eine träge Herde Kühe
Schaun wir kurz auf und grasen dann gemütlich weiter
Das Fernsehen redet uns tot
Pflanzen sterben an Atemnot
Wir warten immer zu lange
Die Zeit rennt weg, wir müssen's angehn
You might also like[Refrain]Embed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Fangfragen,1980,"Fangfragen LyricsIch hab ständig feuchte Hände
Aber nach außen bleib ich kühl
Ich renn bei Dir vor tausend Wände
Du triffst einen andern Mann
Was ich nicht beweisen kann
Aber ich hab so ein Gefühl
Warum kommst Du erst jetzt nach Hause
Warum bist Du so nervös
Hast wohl gemerkt, daß ich Dir mißtraue
Warum schweift Dein Blick so weg
Verstellen hat keinen Zweck
Ich hab Dich längst durchschaut
[Refrain:]
Ich stell Dir Fangfragen
Du hast grad an ihn gedacht
Ich stell Dir Fangfragen
Was habt ihr gemacht
Fangfragen
Ich bleib die ganze Nacht durch wach
Warte, daß Du dich im Schlaf verrätst

Ich ruf dauernd bei Dir an
Halt die Leitung stets besetzt
Damit kein anderer Dich erreichen kann
Ich sterb vor Eifersucht
Ich lass nichts unversucht
Du bist mir dafür Grund genug
Ich stell Dir Fangfragen
Du hast grad an ihn gedacht

[Refrain]You might also likeEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Erwischt,1980,"Erwischt LyricsIch weiß, daß Dich der Himmel schickt
Holdes Gesicht
Ich glaub, ich werd total verrückt
Hoffentlich
Ich starr dich stundenlang nur an
Stur, unbeirrt
Hab nicht mehr alle beisammen
Schwer verwirrt
Weck mich nicht auf
Es ist so traumhaft mit Dir
[Refrain:]
Es hat mich wieder erwischt
Wieder erwischt
Endlich wieder erwischt
Ich sag nie mehr nie wieder

Du hast mich restlos aufgetaut
Ich schmelz dahin
Machst mir ständig eine Gänsehaut
Völlig von Sinnen
Sternschnuppen sausen um mich rum
Alles vibriert
Du treibst mich ins Delirium
Narkotisiert
Weck mich nicht auf
Es ist so traumhaft mit Dir

[Refrain]You might also likeEmbed"
Pop,Herbert Grönemeyer,4630 Bochum,1984,Mambo,1980,"Mambo Lyrics[Strophe I:]
Ich hass nichts mehr, als mich zu verspäten
Die Sonne brennt, und im Auto ist's heiß
Ein Hupkonzert wie von tausend Trompeten
Ich will zu Dir, nun steh ich hier, so'n Scheiß

[Refrain:]
Ich dreh' jetzt schon seit Stunden
Hier so meine Runden
Es trommeln die Motoren
Es dröhnt in meinen Ohren
Ich finde keinen Parkplatz
Ich komm zu spät zu Dir, mein Schatz
Du sitzt bei Kaffee und Kuchen
Und ich muß weiter suchen
[Strophe II:]
An jeder Ecke stehn Politessen
Lauern wie Panther, zum Sprung bereit
Hier kannste nicht parken, das kannste vergessen
Haben alles im Griff, weit und breit

[Refrain:]
Ich dreh' jetzt schon seit Stunden
Hier so meine Runden
Es trommeln die Motoren
Es dröhnt in meinen Ohren
Ich finde keinen Parkplatz
Ich komm zu spät zu Dir, mein Schatz
Du sitzt bei Kaffee und Kuchen
Und ich such hier rum

[Bridge:]
Auto fängt an zu kochen
Puls an zu pochen
Werde langsam panisch, klitschnaß geschwitzt
Es ist nicht zu fassen
Solche Automassen
Haben die kein Zuhause, ich will zu Dir

[Refrain]
You might also likeUnd ich kurv hier rumEmbed"
Pop,Herbert Grönemeyer,Sprünge,1986,Kinder an die Macht,1980,"Kinder an die Macht LyricsDie Armeen aus Gummibärchen
Die Panzer aus Marzipan
Kriege werden aufgegessen
Einfacher Plan
Kindlich genial

Es gibt kein Gut, es gibt kein Böse
Es gibt kein Schwarz, es gibt kein Weiß
Es gibt Zahnlücken
Statt zu unterdrücken
Gibt's Erdbeereis auf Lebenszeit
Immer für 'ne Überraschung gut
Gebt den Kindern das Kommando
Sie berechnen nicht was sie tun
Die Welt gehört in Kinderhände
Dem Trübsinn ein Ende
Wir werden in Grund und Boden gelacht
Kinder an die Macht

Sie sind die wahren Anarchisten
Lieben das Chaos, räumen ab
Kennen keine Rechte, keine Pflichten
Noch ungebeugte Kraft
Massenhaft
Ungestümer Stolz

Gebt den Kindern das Kommando
Sie berechnen nicht was sie tun
Die Welt gehört in Kinderhände
Dem Trübsinn ein Ende
Wir werden in Grund und Boden gelacht
Kinder an die Macht

Gebt den Kindern das Kommando
Sie berechnen nicht was sie tun
Die Welt gehört in Kinderhände
Dem Trübsinn ein Ende
Wir werden in Grund und Boden gelacht
Kinder an die Macht
You might also likeGebt den Kindern das Kommando
Sie berechnen nicht was sie tun
Die Welt gehört in Kinderhände
Dem Trübsinn ein Ende
Wir werden in Grund und Boden gelacht
Kinder an die Macht

Gebt den Kindern das Kommando
Sie berechnen nicht was sie tun
Die Welt gehört in Kinderhände
Dem Trübsinn ein EndeEmbed"
