Artist,Song,Language,Release_Date,Lyrics
Advanced Chemistry,"Drei Namen, Ein Titel",1996,de,"2 ContributorsDrei Namen, Ein Titel Lyrics


Erst wenn du sehr gute Reimtechniker kennst
Und meine empfängst, weißt du wie du mich nennst
Du nennst mich Toni L, Hardcore Gladiator
Denn keiner dringt so empor in dein Ohr vor
Ich unterstütze alle Jüngere
Doch sind deine Reime, anstatt fette dünnere und dümmere
Ist meine Entscheidung die Gesündere
Indem ich sie zertrümmere, mich um bessere kümmere
Denn mitten im Luxus, auf Nährbodenverstuss
Verstehen wenige Hip-Hop-Genuss
Als soziales Muss sondern als Jux als Lust
Sodass ich pseudonyme runterputz'
Deutschen Rap machen viel Leut
Präsentiert wird viel heut, geplattert wird viel Zeug
Es gebe angeblich viel Stil heut
Doch wer liebäugt mit einem sinnvollen Ziel heut?
Und verkauft sich nicht als Medienspielzeug
Ohne dass er würdevollem Stil scheut
Und ob du dich als Rap-König, Kaiser, Meister oder Fürst kürst
Solang du keinen Funk der Wörter, die du führst spürst
Weißt du nicht, was ich vermittel’
Toni-L der Name, Der Pate der Titel
You might also like

Sie warten lang, die Zeit, vor der ich begann
Doch noch heute hört sich mein Œuvre gefährlich an
Linguist, mittelmäßiger Poeten-Mephist
Der das Gretchen mitsamt den Kreten frisst
Hörst du wie die Bimmel hallt?
Jetzt geht's in den Himmel bald, wir stell'n dir deinen Pimmel kalt
Denn wenn ich handel’, schreckt mich kein milder Wandel
Und bin umgeben von meines Wissens Wintermantel
Zeit nun zum der Zeiten Zeichen wittern
Gewitter verstreichen, machen alle Weichen zittern
Und alle jenen Jammerkatzen
Die vergeblich in der Kammer jatzen, tun wir 'nen Hammer latzen
Bin der Füller meiner Techniken
Kann sich keiner durch mächtigen bemächtigen
Denn ihr Gehalt, schon damals als so alt galt
Dass deren Gewalt, geballt durch den Wald hallt
Wirst ohne Glanz und Schiller sterben
Denn meine Killerkerben hinterlassen Haufen stiller Scherben
Ich schrieb die Chanson als Chansonnier
Denn weil ich die Présence enchant, sans journée
Schnürr zu, jetzt ist Ruh und in den Sack pack'
Mach' die Tür zu, und nenn' ihn Pack-Sack
Mir könnt' der Kragen platzen, tun mich die MTV-Blagen kratzen
Doch werd' ich keine Klagen quatschen
Ich bin zu funky für den Rest der Welt
Was ihn am lästern hält, über mich, den schwarzen Western-Held
Nach dem Tape sitz ich im Studio – Dämmerlicht
Wie jämmerlich, jetzt halten endlich alle Lämmer dicht
Mit Verlaub dass Ich die Krone drittel:
Toni-L, Ebony, Linguist, drei Namen ein Titel


Heiliger Mist, zurück und den Beat nicht vermisst
Er war die ganze Zeit mit mir, ganz gewiss
Gab mir die Inspiration über die Jahre, begleitete mich
Sammelte meine Erfahrung und automatisch weitete sich
Das Wissen über Satzbau stetig, avancierte ich ewig übte ich mein Können
Hatte wenig Zeit für andere Sachen, Hip-Hop verwandelte mein Leben
Ich wurde gedisst, das brachte mich dazu mehr zu erstreben
Doch musste ich echt kommen, Frankfurt war rau zu mir
Ich stand vor der Entscheidung, fragte mich selbst:
„Traust du dir zu den Reim zu kreieren, manipulieren, damit zu parieren?“
Schwubb die Wubb, hier ist das Jahr '88
Ein neues Bewusstsein übernimmt, also verpass nichts
’Ne Fixe Idee, und der Wille Ich selbst zu sein, realisierte
Meine ersten deutschen Reimerfahrungen gesammelt
Ein Jahr später traf ich Kofi, das Kind war linguistisch veranlagt, hatte so viel Stile
Hier war der Grundstein gelegt für authentischen Hip Hop und er ist der Beleg
Wir müssen vorwärts schreiten, mit viel Selbstbewusstsein
Willst du den Preis, sieh ein, dass du dir selbst helfen musst
Sinke in die Materie, mit allen Mitteln
Bevor du beanspruchst irgendwelche Titel

Embed"
AdvenA,Lass es regnen!,"December 16, 2016",de,"1 ContributorLass es regnen! LyricsFällt es so schwer
Zu befolgen was du lehrst?
In deinem Rausch
Auf der Suche nach dem Weg!
Das wahre Wort
Zerschellt an deinem Glanz
Ein Feind den nur du bezwingen kannst
Denn wenn der Wind sich dreht
Ist jeder Mensch aus Gold
So lass es regnen auf die Welt
Befreie sie von Ihrer Schuld
Blick hinein in den Sturm
Lass es regnen auf den Thron
Das System wird unser Lohn!
Deine Kämpfe fechtet der Fremde
Denn du verweigerst deinen eigenen Krieg!
Erntest den Sold für ihn
Wo deine Hand nie war
Nur weil dein Spiegelbild dir Rosen ohne Dornen zeigt
Ist jeder Mensch aus Gold
So lass es regnen auf die Welt
Befreie sie von Ihrer Schuld
Blick hinein in den Sturm
Lass es regnen auf den Thron
Das System wird unser Lohn!
You might also likeDu bist das System, dessen Wandel du ersehnst
Die hohe Macht, ein Abbild deines Ich's
Verkümmert nur, wenn dein Stolz an ihr zerbricht!
Ist jeder Mensch aus Gold
So lass es regnen auf die Welt
Befreie sie von Ihrer Schuld
Blick hinein in den Sturm
Lass es regnen auf den Thron
Das System wird unser Lohn!Embed"
Adversum,Mein Hass treibt Nadeln,,de,"1 ContributorMein Hass treibt Nadeln LyricsMein Haß ist ein Strudel aus gläsernen Dolchen
Teilen dein Fleisch dir gleich klaren Gedanken
Aus hoch konzentrierten Himmelsgebirgen
Zeig ich dir Demut, quellwasserklar
Gräßliche Wut, im Erdkern zerschmolzen
Schwelt in den Steinen, lavazerfressen
Treiben die Schollen der letzten Vernunft
In ihr unsäglich bitteres End
Mein Haß steigt auf wie riesige Schwärme
Schreiender Geister, dir ins Gesicht
Gibt kein Verbergen, gibt kein Verschonen
Nimm diese Strafe aus brennender Hand
Die Welt ist schwarz-weiß und ich bin die Linie
Die dich zerteilt mitsamt deiner Dummheit
Tilge ich dich von gepeinigter Erde
Schweig still für immer und sei gesegnet
Blinder Haß, blinder Haß!
Mein Haß treibt Nadeln dir ins Gesicht…You might also likeEmbed"
Adversus,Mein Hass treibt Nadeln,,de,"1 ContributorMein Hass treibt Nadeln LyricsMein Haß ist ein Strudel aus gläsernen Dolchen
Teilen dein Fleisch dir gleich klaren Gedanken
Aus hoch konzentrierten Himmelsgebirgen
Zeig ich dir Demut, quellwasserklar
Gräßliche Wut, im Erdkern zerschmolzen
Schwelt in den Steinen, lavazerfressen
Treiben die Schollen der letzten Vernunft
In ihr unsäglich bitteres End
Mein Haß steigt auf wie riesige Schwärme
Schreiender Geister, dir ins Gesicht
Gibt kein Verbergen, gibt kein Verschonen
Nimm diese Strafe aus brennender Hand
Die Welt ist schwarz-weiß und ich bin die Linie
Die dich zerteilt mitsamt deiner Dummheit
Tilge ich dich von gepeinigter Erde
Schweig still für immer und sei gesegnet
Blinder Haß, blinder Haß!
Mein Haß treibt Nadeln dir ins Gesicht…You might also likeEmbed"
Adversvm,Mein Hass treibt Nadeln,,de,"1 ContributorMein Hass treibt Nadeln LyricsMein Haß ist ein Strudel aus gläsernen Dolchen
Teilen dein Fleisch dir gleich klaren Gedanken
Aus hoch konzentrierten Himmelsgebirgen
Zeig ich dir Demut, quellwasserklar
Gräßliche Wut, im Erdkern zerschmolzen
Schwelt in den Steinen, lavazerfressen
Treiben die Schollen der letzten Vernunft
In ihr unsäglich bitteres End
Mein Haß steigt auf wie riesige Schwärme
Schreiender Geister, dir ins Gesicht
Gibt kein Verbergen, gibt kein Verschonen
Nimm diese Strafe aus brennender Hand
Die Welt ist schwarz-weiß und ich bin die Linie
Die dich zerteilt mitsamt deiner Dummheit
Tilge ich dich von gepeinigter Erde
Schweig still für immer und sei gesegnet
Blinder Haß, blinder Haß!
Mein Haß treibt Nadeln dir ins Gesicht…You might also likeEmbed"
Advocatus Diaboli,Tanz mit mir,,de,"1 ContributorTanz mit mir LyricsIn einer Zeit, dem Ende gleich
Erblick ich Leid im Erdenreich
Ich bleibe stehen und lausch' dem Klang
Und verspüre diesen Drang
Tanz mit mir
Tanz mit mir
Ich tanz' im Meer der Zwischenwelt
Versink' im Traum, der mich erhält
Das Feuer meiner dunklen Nacht
Dein Antlitz hat mich angelacht
Tanz mit mir
Tanz mit mir
Tanz Tanz Tanz
Tanz mit mir
Tanz Tanz Tanz
Tanz mit mir
Mit mir
Tanz mit mir
Tanz mit mir
Tanz mit mir im Meer der Zwischenwelt
Versink' im Traum, der mich erhält
Das Feuer meiner dunklen Nacht
Dein Antlitz hat mich angelacht
You might also likeTanz mit mir
Tanz (tanz) mit mir
Tanz (tanz) mit mir
Tanz (tanz) mit mir
Tanz mit mir
Tanz (tanz) mit mir
Mit mir
Tanz (tanz) mit mir (mit mir)Embed"
Affenmesserkampf,Hauptsache Offroad,"April 7, 2017",de,"2 ContributorsHauptsache Offroad LyricsAm besten machen, was am besten ist:
Das ist doch Scheiße!
Dumme Sachen machen macht doch viel mehr Bock!
Wir sind die Beweise!
Macht mal alle, wie Ihr meint
Alles geil, aber ich mein
Wenn’s die anderen machen, kannst du es doch lassen
Und so viel wie möglich nicht mitmachen
Was immer du machst, was immer du tust - Hauptsache Offroad
Was immer du magst, was immer du suchst - Hauptsache Offroad
Wo du auch bist, wohin du auch fährst - Hauptsache Offroad
What the fuck do they care?
Wir müssen die Clowns ertragen
In ihren Sportwagen
Was man nicht braucht, sollte man trotzdem haben
Um es kurz und klein zu schlagen
Lass dir von mir nix erzählen
Lieber skeptisch bleiben
Glauben heißt nicht wissen
Glauben kann ja jederYou might also likeEmbed"
Affenmesserkampf,Bundeswehr-karriere.de,"April 7, 2017",de,"2 ContributorsBundeswehr-karriere.de LyricsHi, my name is Ändy Schlüter, ich bin Infanterist
Ich habe meinen Dienst getan in Afghanistan
Ich wusste nicht, wohin mit mir, da kam die Bundeswehr
Und appellierte an Karriere, Volk und Vaterland
Ich hab gelernt, wie man zielt und wie man schießt
Als ich das erste Mal dann traf, hat mir das den Spaß vermiest
Meine ganze Geschichte auf Bundeswehr-karriere.de
Seitdem ich zurück bin, schlafe ich schlecht und bin leicht reizbar
Nachdem ich meine Frau geschlagen habe, ist sie ausgezogen
Sie lebt jetzt glücklich mit einem Kameraden
Der emotional stärker ist als ich und gerne tötet
Egal, was mit mir passiert - Support our troops!
Ich krieg mein Studium finanziert
Und wenn wir Therapien machen
Können wir irgendwann drüber lachenYou might also likeEmbed"
Afrob,Nein,"March 18, 2022",de,"5 ContributorsNein Lyrics

Ah
Uhh, yeah
Mh (Ficke, ficke, ficke, ficke)
Mh (Eh), hey (Wuah)

Ich bin der Locke mit der letzten Warnung (Wuah, ey)
Ich brauche keine Botschaft, hab' Erfahrung (Wuah, ey)
Ich sag' dir, Leute haben keine Ahnung (Okay, sag's)
Was soll ich jetzt machen? Wer, wer, ja, wer?

Ich , was 'n Brett
Mach mal Platz, Bodycheck
Ich schieß' Blei in dein Blech
Razzia im Geschäft
SEK, ich bin weg
Aber klar, ich komm' back
Und ich bleib' größter Feind
Wie CO2, das ist Pech, let's go
Leutе komm'n nicht klar mit mir
Weil ich attackier' wie 'nе AK-47
Müssen sich dann arrangier'n
Und dann adaptier'n und ich garantier' Frieden
Ich sitz' nicht rum, Minus, wie dumm
Hab' ich versagt, dann bau' ich es um
Geht es nicht weg, geb' ich ein'n Dreck
Hab' keine Wahl, dann hau' ich es um
Das ist für mich Sport
Ich komm' davon mit dem Mord
Battle-MCs sind am Ort (Wuah)
Ich mach' Report auf Record
Am Anfang war nur das Wort
Was, was? Ich lass' Dampf ab, bitte halt dich fern
Ich sag' basta, kill' dein'n Wettbewerb (Ah)
Das ist unantastbar aus dem Ghettoblaster
Hustlers, Buster, bin po-populär, yeah, so
You might also like
Hunderttausend auf mein'n Kopf, ist mir scheißegal
Ich hab' vor euch keine Angst, ist mir scheißegal
Ich mach' nicht mehr, was ihr wollt, ist mir scheißegal (Ja, ja)
Fickt euch alle, mir ist wirklich alles scheißegal
Ich hab' keine Wahl, niemals
Ich hab' keine Wahl, niemals
Und deshalb sag' ich nein, nein, nein, nein, nein, nein, nein, nein
Nein, nein, nein, nein, nein, nein, nein, nein (Ach so)

Noch einmal, dann ist Schluss
Legalize und ich push' (Ah)
Endlich reich, mache Plus
Schuldenfrei, weil ich muss (Ah)
Knick' nicht ein, zieh' mich hoch
Kurz und klein das Büro
Pflasterstein, Calvin Klein
Trust the science (Ja), Heldentod, grrah (Wuah)
Wird Zeit für den Doktor
Afrob de facto der Faktor
Bin wie Hulk, hab' das Monster im Griff
Ich bin konstant gepisst, brauch' Absolution vor mei'm Pastor
Ja, Benzema, fick' dich immer
Bin Schlechte-Nachricht-Überbringer
Komm schon, bitte, bitte komm, komm
So wie den in London, Jack the Ripper, we don't die
We the best, we gon' fly
We go back, ja, goodbye
Steh mir bei, fieberfrei
BioNTech, komm
Ich kack' nicht ab, what the fuck?
Das ist zu hart, Uppercut
Bin noch nicht satt, mach' euch platt
Ich bin kein Wrack, bin auf Zack
Ich halt' die Fackel, du Spast
Digga, zu hart, ja, das ist wahr
Ich fick' die Rapper und das jeden Tag (Wuah)
Sie glauben, sie hätten das Image, den Rücken
Um Leute zu schicken, der Rest ist egal (Ah)
Für mich nur Material
Recycelte Rapper, ich schlachte sie aus und ich werde bezahlt (Ah)
Hustle brutal grad nach dem Gral
Mach' es viral, das ist der Plan, komm
Hunderttausend auf mein'n Kopf, ist mir scheißegal
Ich hab' vor euch keine Angst, ist mir scheißegal
Ich mach' nicht mehr, was ihr wollt, ist mir scheißegal
Fickt euch alle, mir ist wirklich alles scheißegal
Ich hab' keine Wahl, niemals
Ich hab' keine Wahl, niemals
Und deshalb sag' ich nein, nein, nein, nein, nein, nein, nein, nein
Nein, nein, nein, nein, nein, nein, nein, neinEmbed"
Afrob,Diese Welt,"November 22, 2019",de,"2 ContributorsDiese Welt Lyrics

Ich bin kein Egoist, doch die Welt braucht dich
Braucht mich, braucht dich

Ah, yeah
Die Welt braucht nicht nur mich (Ja)
Sicherlich auch dich und dich (Ey)
Ja, sogar die Schizophrenen, ich und ich
This is it (What, what)
Mittendrin, Mittelkind (Ja)
Wirbelwind, Schritt für Schritt
Find ich mich, lerne und erweiter' meinen Blick damit (Komm)
Merk', dass alles wichtig ist (Yeah)
Eine Welt aus Gegensätzen (Ah)
Komplexen Themen und Themenkomplexen
Mittelpunkten und Nebenschauplätzen
Vollen Wohnblöcken und leeren Palästen (Ja)
Doch im Kräutergarten geht es mir am besten

Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Ich weiß nicht, wen die Nachricht erreicht
Kann die ganze Welt mich hören? (Ey)
Ich bin kein Egoist, doch die Welt braucht dich
Braucht mich, braucht dich (Ey)
You might also like
Ja
Den Playboy und den Bräutigam (Ja, ja)
Loyalen und den Heucheler
Die Schuldner und die Gläubiger
Ich seh' es immer deutlicher
DieWelt braucht diese Artenvielfalt
Die Balladen, wie die harten Lieder (Ja)
Den Moshpit und auch die Ballerina (Ah)
Die, die nach Sicherheit streben, die Kamikazeflieger (Ja)
Den Apotheker, den Barkeeper, die Hütchenspieler (Komm)
Die Youtuber, die Netflixer, die Livestreamer (Oh, komm)
Die Stammgäste, die Aussiedler, die Einsiedler
Rückkopplung in der Echokammer (Oho, ey, ey, ey, ey)
Alle reden durcheinander, übereinander, anstatt miteinander
(Wo ist mein Feuer?)
Wir sind unterschiedlich gleich (Yeah)
Ich bin der lebende Beweis, das ist kein Handicap, das macht ein' reich (Wuh-wuh)
Was dem einem Nektar ist, ist dem anderen wie Gift (Ah, ah, ah, ah, yeah)
Atheist, guter Christ, Humanist, Egoist
Verschiedenfarbige Muster ergeben Mosaik (Ey, komm)
Diese Welt braucht sie, braucht dich, ich sage

Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Ich weiß nicht, wen die Nachricht erreicht
Kann die ganze Welt mich hören? (Ey)
Ich bin kein Egoist, doch die Welt braucht dich
Braucht mich, braucht dich (Ey)
Du bist so einzigartig, so wie ich dich brauch
So wie ein Talisman, ich geb' dich niemals auf
Diese Welt braucht dich und diese Welt braucht mich
Was besonderes, ich seh' dich ganz genau

Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Diese Welt braucht mich, braucht dich
Braucht mich, braucht dich (Ey)
Ich weiß nicht, wen die Nachricht erreicht
Kann die ganze Welt mich hören? (Ey)
Ich bin kein Egoist, doch die Welt braucht dichEmbed"
Afterburner,Wir sind Werder Bremen,,de,"2 ContributorsWir sind Werder Bremen LyricsIn Bremen fließt ein steter Strom vorbei am Weserstadion hier sind wir zu Haus, hier geht´s uns gut, denn Werder zaubert, siegt und lacht ja, Werder ist die Fußballmacht im Norden und im Rest der Republik (Refrain) Wir sind Werder Bremen grün-weiß das Emblem Werder, der Meister von der Weser, das Phänomen Nicht kurz, nicht Wurst, nicht Hollywood sind Grund für Titel, Ruhm und Mut wir spielen einfach Fußballl, Tradition Kein Geld der Welt wird hier verschenkt, verpfändet oder falsch gelenkt hier werder Stars gemacht und nicht gekauft (Refrain) DIe Liga bebt, wir singen grün wir werden Meister, ist das schön wir leben unsere Wunder und unseren Traum die Zeit ist da, wir sind zurück und Bremen strahlt und tanzt im Glück wir sind Stolz auf Werder und unseren Fisch (Refrain) Wir sind Werder Bremen oh, wie ist das schön Werder, der Meister von der Weser spielt hier in Bremen (Refrain) Wir sind Werder Bremen oh, wie ist das schön Werder, der Meister von der Weser spielt hier in Bremen Werder
In Bremen fließt ein steter Strom
Vorbei am Weserstadion
Hier sind wir zu Haus, hier geht´s uns gut
Denn Werder zaubert, siegt und lacht
Ja, Werder ist die Fußballmacht
Im Norden und im Rest der Republik
(Refrain)
Wir sind Werder Bremen
Grün-weiß das Emblem
Werder, der Meister von der Weser, das Phänomen
Nicht kurz, nicht Wurst, nicht Hollywood
Sind Grund für Titel, Ruhm und Mut
Wir spielen einfach Fußballl, Tradition
Kein Geld der Welt wird hier verschenkt, verpfändet oder falsch gelenkt
Hier werder Stars gemacht und nicht gekauft
(Refrain)
DIe Liga bebt, wir singen grün
Wir werden Meister, ist das schön
Wir leben unsere Wunder und unseren Traum
Die Zeit ist da, wir sind zurück und Bremen strahlt und tanzt im Glück
Wir sind Stolz auf Werder und unseren Fisch
(Refrain)
Wir sind Werder Bremen
Oh, wie ist das schön
Werder, der Meister von der Weser spielt hier in Bremen
You might also like(Refrain)
Wir sind Werder Bremen
Oh, wie ist das schön
Werder, der Meister von der Weser spielt hier in Bremen
WerderEmbed"
AG Geige,Fischleim,,de,"1 ContributorFischleim LyricsWenn ich mit meinem taubenblauen Sportjacket
Durch die Straßen eile
Und dann vorm Gummiladen verweile
Dann seh ich in den Schaufensterscheiben
Wie sich die Blicke der Mädels an meinen Muskeln reiben
Da gaffen sie wieder die dicken, die dünnen, die großen und kleinen
Doch ich hab kein Interesse an Frauenbeinen
Mich interessiert kein Frauenbein
Bin unterwegs in Sachen Fischleim
Doch lass sie doch vor Sehnsucht weinen
Tränen rühren mich bei keinem
Mit gelben Pantalons und Sportjacket
Finden mich die Mädels freilich nett
Mich interessiert kein Frauenbein
Bin unterwegs in Sachen Fischleim
Und wenn ich mich doch mal bequeme
Und eine mit auf Bude nehme
Dann steck ich sie zu den anderen in den Schrank
So geht bei mir die Sache lang
Mich interessiert kein Frauenbein
Bin unterwegs in Sachen Fischleim
You might also likeFischleim, Fischleim, Fischleim...Embed"
AG Geige,Maximale Gier,,de,"1 ContributorMaximale Gier LyricsEin Kaufhaus müsste mein sein!
Mit zwanzig gefräßigen Rolltreppen
Automatisch!
Gigantische Ventilatoren pressen dicke heiße Luft rein
Ein Kaufhaus müsste mein sein!
Ein Kaufhaus müsste mein sein
Im fünften Stock diese schwarzen Glaskoffer
Im Erdgeschoss gelbe hohe Socken und Hirschbeutel
Im zwölften alles voll von Studentenkutten
Eine Größe passend für allе - Rundstrickware
Ein Kaufhaus müsste mein sеin
Ich hätte große Pläne
Riesige Schwingtüren pressen die Leute automatisch rein
Wie fette schwarze Suppe
Geleitet von verstockten Verkäuferinnen
Zu den enormen Fahrstuhlschächten
Die Menschen wären meine Gäste
Verstört und nervös in den automatischen Kellern
Hirschbeutel über'm Kopf, an den Händen gelbe hohe Socken
You might also likeLagern sie zu Tausenden und warten
Ein Kaufhaus möchte ich sein!Embed"
Agamendon,Eradication Rodeo,,de,"1 ContributorEradication Rodeo LyricsVon den toten auferstanden -- verlaufende existenz in massen
Wenig zeit ist vergangen -- verfeindete wesen, die sich unendlich hassen
Die höhere macht, die vom himmel kam -- der evolution ihre geschöpfe nahm
Die hautlosen gestalten verlieren den kampf
Aus der asche steigt nur noch sehr stark riechender dampf
Die letzte chance, der letzte aufstand -- die lebenden toten von der heimat verbannt
Verseuchte gliedmaßen heben die waffen -- hautlose gesichter aus denen wunden klaffen
Nichts zu verlieren und kein bewusstsein -- die indizierung einziger möglichkeit
Primitive waffen aus knochen und stein -- wie am anfang, wie in der steinzeit
Die höhere macht, die vom himmel kam -- der evolution ihre geschöpfe nahm
Die hautlosen gestalten verlieren den kampf
Aus der asche steigt nur noch sehr stark riechender dampf
Ungleicher kampf, wie wird er wohl ausgehen -- überlebensinstinkt bestimmt das geschehen
Die fremde existenz kennt keine menschlichkeitsgebote -- nukleare waffen gegen lebende tote
Die höhere macht, die vom himmel kam -- der evolution ihre geschöpfe nahm
Die hautlosen gestalten verlieren den kampf
Aus der asche steigt nur noch sehr stark riechender dampfYou might also likeEmbed"
AGF,An Achmatova,,de,"1 ContributorAn Achmatova LyricsO Muse der Klage, du Schönste der Musen?
Du loses Gezücht der Nacht, der weißen?
Den Schneesturm schickst du den schwarzen, uns Russen?
Wie Pfeile durchschlägt uns dein Rufen und Schreien?
Wir weichen zurück mit dumpfem Ach!
– Wir schwören den Eid hunderttausendfach:
Anna? Achmatova!
Name, der seufzen uns macht?
Wir stürzen ins Tiefe, ins Unbekannte?
Dies adelt uns: dass wir mit dir allein?
Unterm selbigen Himmel
Die Erde betreten!
Und jener, den's Schicksal, dein tödliches, zeichnet
Wird sich unsterblich aufs Sterbebett legen?
Es leuchten die Kuppeln, es singt meine Stadt?
Der Pilger, der blinde, preist licht den Erlöser
Dies Moskauer Läuten hab ich dir gebracht
– Achmatova! – nimm auch mein Herz nun entgegenYou might also likeEmbed"
Aggro Berlin,5 krasse Rapper,"December 5, 2008",de,"9 Contributors5 krasse Rapper Lyrics
1 !
2 !
3 !
4 !
5 krasse Rapper machen den Tag zur Nacht!
Mach platz Wichser für die Ansage 8!

Alles Dreck guck ich baller alle weg
Knaller Rap
Dein Kopf fühlt sich an als wenn er in 'ner Bärenfalle steckt
Halt dich fest es wird turbulent deine Ohren brenn
Du rennst einem toten Trend hinterher
Ich mach ihn neu
Deine Jungs verpassen ihn
Ihr könnt eure Waffen ziehen
Mir egal ich kack auf sie
Ich werd mit deim Schatz intim
Alles klar
Noch Fragen?
Du kannst meinen Cock blasen
Deine Gang ist planlos wie Kinder beim Topfschlagen
Ich riskiere Kopf und Kragen
Das ist meine Lebensart
Jeden Tag
Das ist die Aggro Berlin Gegenwart
Ich gebe Gas
Ich treib es auf die Spitze
Du kannst gucken wie du willst
Ich seh nur ein Haufen Grütze
You might also like
1 für die Atzen
2 für die Nutten
3 für die Straße
4 Kette putzen
5 krasse Rapper machen den Tag zur Nacht
Mach Platz Wichser für die Ansage 8!

Kitty Kat, Kitty Kat
Wer ist diese Kitty Kat?
Shit ich bin Boss
Big Bitches sagen: O Shit
Aggro Berlin VIP
Aggro Berlin Chick
Coole Frauen ziehen mit
Kleine Jungs lieben mich
Komm mir nicht mit Bitch an
Ich zeig dir 'ne Bitch man!
Ich spuck dich kaputt wenn du muckst dummer Wichser
Ihr seid so fett vor euch renn ich nich weg!
Ich weiß hier sind Frauen aber keine wie Kat!
Meine Jungs wissen es
Wenn ich komm gehts rund
Ich hack dein Schwanz ab und steck ihn in dein Mund
Ich und mein Team wir drehen den Spieß um
Wenn du weißt was ich mein bist du Eine von uns!
1 für die Atzen
2 für die Nutten
3 für die Straße
4 Kette putzen
5 krasse Rapper machen den Tag zur Nacht
Mach Platz Wichser für die Ansage 8!

Überschätz dich nicht wir sind 'ne Nummer zu groß
Geh und sei lieber wieder der King auf deinem Schulhof
Halt dich raus hier
Steh auf und geh raus
Jeder der noch weiter Faxen machen möchte geht drauf
Meine Rechte schlägt aus
Auge blau, Steak drauf
Jetzt gibts richtig auf die Ohren
Los drehs laut
DJ legs auf
Gib ihnen was sie hören wollen
Nicht was die Behörden wollen
Diss was ihre Gören wollen
Und das sind:
Siggi, Bobby,Tony, Kitty Kat und Fler
Für jedes Album gibt uns Spaiche noch ne Kette mehr
Ich zünd einen an damit du weißt welcher Wind jetzt weht
Zeit für Ansage 8
Und es geht:
1 für die Atzen
2 für die Nutten
3 für die Straße
4 Kette putzen
5 krasse Rapper machen den Tag zur Nacht
Mach Platz Wichser für die Ansage 8!

Ich bin ein Aggro
Ich bin ein Anti
Ich bin die Ansage
Ich bin die 8
Du bist ein Spacko
Wie du mich ansiehst
Du kannst mir einen blasen die ganze Nacht
Achtung!
Da kommt 'ne dicke Packung
Meine Stimme beisst so wie ein Wachhund
Tony D lässt nich mehr los
Ich reiße alles in Stücke
Zerdrücke dich wie ein Toast
Wo sind die Aggro Gee's
Jetzt wird nach vorn maschiert
Wir kommen morgen raus
Du fliehst in den Panikraum

Frank White ist im Haus
Frank White ist im Haus
Bounce
Deutscher Rap ist ein Zirkus voller Clowns
Ihr macht Billig-Rap
Kiddy-Rap
Frank White und Kitty Kat
B-Tight, Tony D und natürlich Siggis Rap
Ich bin fame
Das is der Grund das ich nix sag
Türsteher sagen: Junge Pech für dich! Schicksal!
Du kommst hier nich rein!
Du kannst hier nich rhymen!
Du willst flexen gegen Frank man
Die Welt is zu klein für uns beide
Ich mach mein Ding, alles ist beim Alten
Jeder sagt : Hallo, aber keiner kann mich leiden
Anti-Alles, ich bin anders als die anderen
Alle Anderen sind nich alle anders als die Anderen

1 für die Atzen
2 für die Nutten
3 für die Straße
4 Kette putzen
5 krasse Rapper machen den Tag zur Nacht
Mach Platz Wichser für die Ansage 8!2Embed"
