,Unnamed: 0,Artist,Artist_ID,Album,Album_ID,Release_Date,Title,Full_Title,Song_ID,Language
27371,27371,Fettes Brot,12800,Hitstory,1002991,"February 10, 2023",Emanuela,Emanuela by Fettes Brot,195546,de
27372,27372,Fettes Brot,12800,Hitstory,1002991,"February 10, 2023",Echo,Echo by Fettes Brot,221996,de
27373,27373,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Ich liebe mich,Ich liebe mich by Fettes Brot,4409118,de
27374,27374,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Wetterfrau,Wetterfrau by Fettes Brot,4409119,de
27375,27375,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Denxu,Denxu by Fettes Brot,4409120,de
27376,27376,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Robot Girl,Robot Girl by Fettes Brot,4409121,de
27377,27377,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Deine Mama,Deine Mama by Fettes Brot,4409122,de
27378,27378,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Geile Biester,Geile Biester by Fettes Brot,4409123,de
27379,27379,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",​iKEA,​iKEA by Fettes Brot,4409124,de
27380,27380,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Du driftest nach rechts,Du driftest nach rechts by Fettes Brot,4296763,de
27381,27381,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Opa + Opa,Opa + Opa by Fettes Brot,4409125,de
27382,27382,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Klapse,Klapse by Fettes Brot,4409126,de
27383,27383,Fettes Brot,12800,LOVESTORY,502785,"May 3, 2019",Zwei Freunde und Du,Zwei Freunde und Du by Fettes Brot,4409127,de
27384,27384,Fettes Brot,12800,Das letzte Lied auf der Welt,1035433,"November 6, 2015",Das letzte Lied auf der Welt,Das letzte Lied auf der Welt by Fettes Brot,2308821,de
27385,27385,Fettes Brot,12800,Das letzte Lied auf der Welt,1035433,"November 6, 2015",Spitzer Stein,Spitzer Stein by Fettes Brot,9095912,de
27386,27386,Fettes Brot,12800,Das letzte Lied auf der Welt,1035433,"November 6, 2015",Peinliche Bewegung,Peinliche Bewegung by Fettes Brot,9110769,de
27387,27387,Fettes Brot,12800,Das letzte Lied auf der Welt,1035433,"November 6, 2015",Schwamm von gestern,Schwamm von gestern by Fettes Brot,9110770,de
27388,27388,Fettes Brot,12800,Das letzte Lied auf der Welt,1035433,"November 6, 2015",R.A.W.,R.A.W. by Fettes Brot,9110771,de
27390,27390,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",K.L.A.R.O.,K.L.A.R.O. by Fettes Brot,2393505,de
27391,27391,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Mein Haus,Mein Haus by Fettes Brot,2393506,de
27392,27392,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Von der Liebe,Von der Liebe by Fettes Brot,2302121,de
27393,27393,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Gegenmodell,Gegenmodell by Fettes Brot,2302152,de
27394,27394,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Du bist The Shit,Du bist The Shit by Fettes Brot,2308819,de
27395,27395,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Alle hör’n jetzt Schlager,Alle hör'n jetzt Schlager by Fettes Brot,3016146,de
27396,27396,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Eure Autos,Eure Autos by Fettes Brot,2314857,de
27397,27397,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Boyfriend,Boyfriend by Fettes Brot,2393508,de
27398,27398,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Meine Stimme,"Meine Stimme by Fettes Brot (Ft. Fatoni, Kryptik Joe & Kummer)",2308820,de
27399,27399,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Ganz schön low,Ganz schön low by Fettes Brot,2297118,de
27400,27400,Fettes Brot,12800,Teenager vom Mars,130658,"September 4, 2015",Emmely,Emmely by Fettes Brot,2302146,de
27402,27402,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Wackelige Angelegenheit,Wackelige Angelegenheit by Fettes Brot,248689,de
27403,27403,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Für Immer Immer,Für Immer Immer by Fettes Brot,248701,de
27404,27404,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Kannste Kommen,Kannste Kommen by Fettes Brot,248760,de
27405,27405,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Toten Manns Disco,Toten Manns Disco by Fettes Brot,248797,de
27406,27406,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Crazy World,Crazy World by Fettes Brot,252564,de
27407,27407,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Josephine #schreibaby,Josephine #schreibaby by Fettes Brot,1973697,de
27408,27408,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",KussKussKuss,KussKussKuss by Fettes Brot,248808,de
27409,27409,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Dynamit & Farben,Dynamit & Farben by Fettes Brot,252561,de
27410,27410,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Unmusikalisch,Unmusikalisch by Fettes Brot,378371,de
27411,27411,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Mehr Gefühl,Mehr Gefühl by Fettes Brot,3046532,de
27413,27413,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Kalte Füsse,Kalte Füsse by Fettes Brot,276193,de
27414,27414,Fettes Brot,12800,3 is ne Party,45954,"November 1, 2013",Klaus & Klaus & Klaus,Klaus & Klaus & Klaus by Fettes Brot,2406574,de
27424,27424,Fettes Brot,12800,Fettes / Brot,1034304,"October 29, 2010",Bettina Superpunk (Live),Bettina Superpunk (Live) by Fettes Brot,1105414,de
27426,27426,Fettes Brot,12800,Fettes / Brot,1034304,"October 29, 2010",Trotzdem (Live),Trotzdem (Live) by Fettes Brot,1355685,de
27448,27448,Fettes Brot,12800,Brot,691272,"February 26, 2010",My Way By Nature (Live),My Way By Nature (Live) by Fettes Brot,951614,de
27465,27465,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Lieber Verbrennen Als Erfrieren,Lieber Verbrennen Als Erfrieren by Fettes Brot,409069,de
27467,27467,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Das traurigste Mädchen der Stadt,Das traurigste Mädchen der Stadt by Fettes Brot (Ft. Mieze katz),656903,de
27469,27469,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Der beste Rapper Deutschlands ist offensichtlich ich,Der beste Rapper Deutschlands ist offensichtlich ich by Fettes Brot,131674,de
27470,27470,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Ich lass dich nicht los,Ich lass dich nicht los by Fettes Brot (Ft. Pascal Finkenauer),656950,de
27471,27471,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Das allererste Mal,Das allererste Mal by Fettes Brot (Ft. Bernadette La Hengst),656957,de
27472,27472,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Schieb es auf die Brote,Schieb es auf die Brote by Fettes Brot,657490,de
27473,27473,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Automatikpistole,Automatikpistole by Fettes Brot,249630,de
27474,27474,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",1€-Blues,1€-Blues by Fettes Brot,657498,de
27475,27475,Fettes Brot,12800,Strom und Drang,30240,"March 14, 2008",Hörst du mich?,Hörst du mich? by Fettes Brot,657504,de
27476,27476,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Wie immer,Wie immer by Fettes Brot,654217,de
27478,27478,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Soll das alles sein?,Soll das alles sein? by Fettes Brot,654224,de
27479,27479,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Die Meisten Meiner Feinde,Die Meisten Meiner Feinde by Fettes Brot,117789,de
27480,27480,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Yasmin,Yasmin by Fettes Brot,654227,de
27481,27481,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Lauterbach,Lauterbach by Fettes Brot,654238,de
27482,27482,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Kuba,Kuba by Fettes Brot (Ft. Alex Prince),195545,de
27484,27484,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Glaub dran,Glaub dran by Fettes Brot,654234,de
27485,27485,Fettes Brot,12800,Am Wasser gebaut,11638,"March 21, 2005",Falsche Entscheidung,Falsche Entscheidung by Fettes Brot,108673,de
27486,27486,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Definition Von Fett,Definition Von Fett by Fettes Brot,115301,de
27487,27487,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Männer,Männer by Fettes Brot,655444,de
27490,27490,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Mal sehen,Mal sehen by Fettes Brot (Ft. Jan Delay),656544,de
27491,27491,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Silberfische in meinem Bett,Silberfische in meinem Bett by Fettes Brot,115303,de
27492,27492,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Sekt oder Selters,Sekt oder Selters by Fettes Brot,128531,de
27493,27493,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Lieblingslied,Lieblingslied by Fettes Brot,116023,de
27494,27494,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Viele Wege führen nach Rom,Viele Wege führen nach Rom by Fettes Brot,656888,de
27495,27495,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Können Diese Augen Lügen?,Können Diese Augen Lügen? by Fettes Brot,117348,de
27496,27496,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Ruf mich an,Ruf mich an by Fettes Brot,1826983,de
27499,27499,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Fast 30,Fast 30 by Fettes Brot (Ft. Skunk Funk),655253,de
27501,27501,Fettes Brot,12800,Amnesie - 16 Singles gegen das Vergessen,29903,"November 4, 2002",Welthit,Welthit by Fettes Brot,1343939,de
27502,27502,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Next Episode,Next Episode by Fettes Brot,6084335,de
27503,27503,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Lichterloh,Lichterloh by Fettes Brot,385687,de
27504,27504,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Kinder im Hof,Kinder im Hof by Fettes Brot,6084336,de
27505,27505,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Motherfucker,Motherfucker by Fettes Brot,385691,de
27508,27508,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",O La La,O La La by Fettes Brot,438815,de
27509,27509,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Ich hasse das,Ich hasse das by Fettes Brot,438830,de
27510,27510,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Deniz Grill,Deniz Grill by Fettes Brot,6084337,de
27512,27512,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Hier drinne,Hier drinne by Fettes Brot,655254,de
27513,27513,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",So richtig glücklich,So richtig glücklich by Fettes Brot,655279,de
27514,27514,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Bolzplatz,Bolzplatz by Fettes Brot,6084338,de
27515,27515,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Könnten Sie mich kurz küssen?,Könnten Sie mich kurz küssen? by Fettes Brot,655301,de
27516,27516,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Bahnsteigkante,Bahnsteigkante by Fettes Brot,6084339,de
27517,27517,Fettes Brot,12800,Demo Tape,20962,"October 1, 2001",Bring mich nach Haus,Bring mich nach Haus by Fettes Brot,655407,de
27518,27518,Fettes Brot,12800,Fettes Brot für die Welt,27898,"May 12, 2000",Intro (Fettes Brot für die Welt),Intro (Fettes Brot für die Welt) by Fettes Brot,6084309,de
27520,27520,Fettes Brot,12800,Fettes Brot für die Welt,27898,"May 12, 2000",Gangsta Rap (Remix),Gangsta Rap (Remix) by Fettes Brot,1794070,de
