genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Schlager,Roy Black,Zeit für Zärtlichkeit,1990,Wie ein Stern am Horizont,1990,1511773,Wie ein Stern am Horizont by Roy Black,,,"{'unreviewed_annotations': 0, 'hot': False}","Wie ein Stern am Horizont LyricsDu hast ihn geliebt
Er war dein Leben
Doch in einer Nacht
Zerbrach die Welt für dich
Diese Angst ihn zu verlieren
Ist vorbei und du wirst spüren
Es geht weiter
Auch die Tränen bleiben nicht
Wie ein Stern am Horizont
Wirst du sein nach dieser Nacht
Eine neue Glut, die aus der Asche steigt
Jeder Stern am Horizont
Nimmt von dir die Traurigkeit
Eine neue Liebe braucht nur etwas Zeit
Bricht dir auch das Herz
Es geht vorüber
Und ich weiß genau
Mein Mitleid brauchst du nicht
Deine Augen sagen mir
Da ist so viel Kraft in dir
Du brauchst jemand der dir sagt
Ich glaub an dich
Wie ein Stern am Horizont
Wirst du sein nach dieser Nacht
Eine neue Glut, die aus der Asche steigt
Jeder Stern am Horizont
Nimmt von dir die Traurigkeit
Eine neue Liebe braucht nur etwas Zeit
Wie ein Stern am Horizont
Wirst du sein nach dieser Nacht
Eine neue Glut, die aus der Asche steigt
Jeder Stern am Horizont
Nimmt von dir die Traurigkeit
Eine neue Liebe braucht nur etwas Zeit
Wie ein Stern am Horizont
Wirst du sein nach dieser Nacht
Eine neue Glut, die aus der Asche steigt
Jeder Stern am Horizont
Nimmt von dir sie Traurigkeit
Eine neue Liebe braucht nur etwas ZeitYou might also likeEmbed"
Schlager,Peter Maffay,Sonne in der Nacht,1985,Ein Wort bricht das Schweigen,1980,1627404,Ein Wort bricht das Schweigen by Peter Maffay,"{'year': 1985, 'month': 8, 'day': 30}","August 30, 1985","{'unreviewed_annotations': 0, 'hot': False}","Ein Wort bricht das Schweigen Lyrics

Es wird still, wenn der Adler weint
Weil man ihm die Flügel bricht
Seine Jäger prahlen mit ihrem Mut
Es wird still, wenn die Erde weint
Weil man ihr die Haut zerreißt
Ein leiser Strom aus Tränen fließt dann ins Meer

Ein Wort bricht das Schwiegen
Macht aus Zweifel Vertrau'n
Ohne Angst wird die Faust zur Hand
Und wischt die Tränen fort
Es wird laut, wenn die Seele weint
Weil man ihr die Liebe nimmt
Drum werden wir uns wehren mit ganzer Kraft

Ein Wort bricht das Schwiegen
Macht aus Zweifel Vertrau'n
Ohne Angst wird die Faust zur Hand
Und wischt die Tränen fort


Ein Wort bricht das Schwiegen
Macht aus Zweifel Vertrau'n
Ohne Angst wird die Faust zur Hand
Und wischt die Tränen fort
Ein Wort bricht das Schwiegen
Macht aus Zweifel Vertrau'n
Ohne Angst wird die Faust zur Hand
Und wischt die Tränen fortYou might also likeEmbed"
Rock,Die Ärzte,"5,6,7,8 - Bullenstaat ",2001,Elektrobier,2000,1796516,Elektrobier by Die Ärzte,,,"{'unreviewed_annotations': 0, 'hot': False}","Elektrobier LyricsComputerbulle naschst den Transistordoghnut
Womit spülst Du ihn runter?
Womit spülst Du ihn runter?
Mit 'nem Elektrobier (Elektrobier)!
Elektrobier (Elektrobier), Elektrobier (Elektrobier), Elektrobier (Elektrobier)
Roboterpunker, womit trinkst Du Dir Mut an
Für Deinen Widerstand gegen Computerbullen?
Mit 'nem Elektrobier (Elektrobier)!
Elektrobier (Elektrobier), Elektrobier (Elektrobier), Elektrobier (Elektrobier)You might also likeEmbed"
Schlager,Wolfgang Petry,Konkret,2000,Das ist die Hölle,2000,711216,Das ist die Hölle by Wolfgang Petry,,,"{'unreviewed_annotations': 0, 'hot': False}","Das ist die Hölle Lyrics
Hab' mir das Maul verbrannt
Du hast mich in der Hand
Doch diese eine Nacht
Hat richtig Spaß gemacht - mit Dir
Hab' keinen blassen Schimmer
Was hier bei uns passiert
Das Ende ist für immer
Ich hab' mich ruiniert

Ich hab' die Liebe einfach satt
Ich lieg' am Boden und bin platt
Du t für mich die Größte
Doch ich werd' immer wieder schwach
Und nicht zu knapp
Die Lust ist langsam raus
Jetzt ist der Ofen aus
Mein Magen stellt sich quer
Ich hol' dich wieder her - zu mir
You might also likeEmbed"
Rap,K.I.Z.,Das RapDeutschlandKettensägenMassaker ,2005,Schlaffmittel,2000,53921,Schlafmittel by K.I.Z,"{'year': 2005, 'month': 5, 'day': 9}","May 9, 2005","{'unreviewed_annotations': 0, 'hot': False}","Schlafmittel Lyrics
Komm, lass uns vor die Tür gehen, der Club ist nichts für mich
Alle sind aufgestylt und unnätürlich
Ich rede nur, gebe dir ein Bild des Mannes der dir gefällt
Konkurrenten in den Schatten stellt
Ich seh: du stehst auf ehrliche Typen, das heißt Ich werde alles doppelt lügen
Doppelt dir mein Leben dichten
Geschichte für Geschichte werde ich zu deinem Traumtyp
Glaubst du wirklich, dass die Ehrlichkeit an deim’ Vertrauen liegt?
Du bist nicht lächerlich, wenn du mir glaubst, Du bist wie alle anderen auf der Suche
Und die Einsamkeit macht dich zur Hure
Ich habe immer das passende Image parat
Seh’ mir fehlt die Kohle und sag, dass ich’s billiger mag
Keine Ausrede, wenn ich einen ausgebe
Weiß ich, dass ich ohne dich niemals rausgehe
Drauf geschissen wie ich aussehe, sieh wie wir zusammen passen
Lass uns noch ein trinken und den Club zusamm’ verlassen
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen

Ich bin Plastik pur, nur noch ganz alleine bin ich fast Natur
Ich hab ein anderes Gesicht für fast jede neue Frau
Sag mir was dich interessiert und plötzlich ist das genau mein Hobby, mein Leben
Aber niemand kann mit dir darüber reden, außer mir
Was ein Glück, dass wir uns getroffen haben
Was ein Glück, dass wir uns besoffen haben
Den Mutterinstinkt entwickl’ ich sofort bei Frauen, deshalb ist die erste Masche
Mein Gott ich bin so down, Ich tu so als ob ich wirklich ein hartes Leben hätte
Und nur du kannst mich retten, komm mit auf Toilette
Nur mit dir kann ich meine Probleme vergessen (Uhhhhhh)
Scheiß auf das Gerede, du bist keine Schlampe, sondern nur ein guter Mensch
Weil du jetz’ meinen Penis frisst, schön, dass du dich so gut um mich kümmerst
Gib mir deine Nummer, ich rufe dich an
Sobald ich deine tröstenden Lippen noch einmal brauchen kann
You might also like
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen

Komm und setz dich, alles war perfekt bis
Du gemerkt hast für mich bist du ersetzlich
Reg dich nicht auf, ich zeige dir mein wahres Gesicht
Weil du weit über meinem Level bist
An alles, woran ich den ganzen Tag denke, dein Lächeln ist
Kann ich nicht mehr richtig unterscheiden: Wahrheit oder Lüge
Ob das ein Verbrechen ist? Nein, das ist die einzige große Liebe, Du hast Liebe für mich
Ich will lieber zu dir, sieh das ist das Bett, sieh das ist die Tür
Du glaubst mir wenn ich sage: „Ich brauche dich“, ohne mich zu fragen wofür
Ich bin kein Betrüger, sage dir in dein Gesicht
Dass eine feste Beziehung von deiner Seite für mich cool ist
Du bist genau wie ich, eingebildet, jung und arrogant
Steh auf Zwei Beinen, Geh auf Zwei Beinen
Hin zu dem nächsten und lass mich alleine
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen
Baby erzähl mir nix, sei nich’ so wählerisch
Denn alleine kann man schlecht schlafen und deshalb nehm’ ich dich
Mit nach Hause, ich muss dich nur noch überreden
Mein Blablabla hindert dich daran zu überlegen
Embed"
Rap,Casper,Hin Zur Sonne,2008,In Deinen Armen,2000,75402,In deinen Armen by Casper (Ft. Amaris),"{'year': 2008, 'month': 5, 'day': 9}","May 9, 2008","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 9023}","In deinen Armen Lyrics
Sie blickt ihn an und sagt:
„Eines Tages halt' ich den Atem an
Ich hoff' doch in deinen Armen dann
Du starker Mann, Kämpfer für mich
Schenke dir mich
Bitte Liebster, verschwende mich nicht
Lauf' ans Ende für dich
Wir beide gegen den Rest der Welt
Jede Liebe vor dir war Schein
Ich bekam nur das Wechselgeld
Wir könn'n Schwäne sein
Zur letzten Träne sein
Will in stürmischer See der Zeit Antwort deiner Gebete sein
Sieh' doch, ich steh' mit ein, als letztes im Gefecht
Bin weiß Gott nicht die Schönste, doch geb' mein Bestes, ich versprech's
Und lass nun alles hinter mir, hin zu dir, hingeführt
Sie sagen, Liebe vernebelt doch ich war blind vor dir
Augen verschlossen, 'rumgerannt in meinen Fehlern
Kamst als Erster durch von all den unbekannten Teilnehmern
Funken sprangen in meinen Venen, legten mich lahm
Lass mich los, nimm mich in Arm, solang' ich noch bin“
Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz

Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz

Erblick' zurück und denk':
„Gott hat mir Glück geschenkt
War'n am Ende, dann die Wende, wurde zurückgelenkt
War Stück für Stück zersprengt, vom Leben, wen kümmert's auch?
War bloß 'ne Ruine, du meine Trümmerfrau
In einer Zeit, wo die Schmerzen war'n, da hab ich dann
Bei dir Schutz gesucht, mein Licht im Meer der schwarzen Gesichter
Du warst Platz an der Sonne, Leben im Licht
Gegengewicht, gleicher Gedanke, Reden ist nichts
Mein Segel am Schiff, Pflaster für Narben der Zeit
Weiß Gott, nicht der Stärkste
Doch diese Arme tragen dich weit
Auch, wenn es dir komisch erscheint
Folge blind in den Tod mit hinein
Sieh das Rentnerpärchen händchenhaltend da, genauso will ich sein
Nur noch so wenig Zeit, weiß, manche Tage sind grau
Bin nicht der beste Mensch, doch immer da für dich, wenn du mich brauchst
Und geb' alles Versprechen an diesem Tage nun
Mein Ein und Alles zum letzten Atemzug“
You might also like
Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz

Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz

Wird getroffen von diesem Pfeil
Es ist kein Zufall
Das ist Schicksal, weil
Du nicht ohne Liebe kannst
Jede Frau braucht seinen Mann
Dem sie in die Arme flieht
Jeder Mann braucht seinen Traum
Der in seinen Armen liegt

Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz
Solang' ich noch in deinen Armen lieg' (In deinen Armen)
Solang' ich noch in deinen Armen lieg' (In deinen Armen lieg', yeah)
Will ich das Beste sein, dein Fels in der Brandung
Das, was du brauchst
Dein Leben, dein Licht, dein Herz2Embed"
Rap,Beginner,Advanced Chemistry,2016,Schelle,2010,2841052,Schelle by Beginner,"{'year': 2016, 'month': 8, 'day': 26}","August 26, 2016","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 9463}","Schelle Lyrics
„He, Sie! Sie könn' höchstens welche in die Schnauze kriegen, wenn Sie wollen!“

Tja!
Ich sag': „Alle Mann an Bord! Eizi an das Wort""
Die Jacke ist aus Leder, die Hose sind aus Cord
Hamburg ist der Ort, nicht irgend so ein Dorf
Und wenn ich auf Deutsch rappe, dann tu' ich das wegen Torch
Yacka yacka yau, ich rocke hier die Show
Und deine Triple-Reime int'ressieren keine Sau
Sogar deine Frau - sie tanzt und sagt: „Wow!“
Und ich hab' 'n Mittelfinger, für Silber und für Blau
Ich und meine Gang, wir komm' von den Jams
Freestylen, Hasch rauchen, auf dem Boden penn'
Verdienten keinen Cent, keine Frau'n und keine Fans
Aber das ist der Grund, warum das Feuer in uns brennt
Und wie wär's mit 'ner Schelle? Ma' eben auf die Schnelle?
Schelle, Schelle, Schelle
Schelle, Schelle, Schelle

Das Thermometer steigt, Denyo ist am Mic
Stress to impress, liefer' Sound, dicke Luft
Ah, ich komm' in Neoprenanzug und Krawatte
Sinuswellen reiten, Urlaub im Club
Maximaler Pegel, die Band mit dem Fuchsschwanz
Verteilt 'ne Schelle und bekommt dafür 'ne Kusshand (yeah)
Ja, die Frauen freuen sich tierisch
Unser Sound klingt karibisch, dein Sound klingt nach Russland

Ey, die Beginner sind im Haus, Handschlag - Faust
Die Klamotten fresh - Sonnenbrille auf
Den Sound in uns'rer Cloud, den pumpen alle laut
Und die Drums sind so trocken wie die Gags und die Haut
Yippie yippie yeah, ich habe einen im Tee
Und schmiere meine Popel an einen BMW
Bei Schnee sag' ich: „Ne!“, und rolle OCB
Ja, und wenn mir nichts mehr einfällt, zitier' ich Thomas D
Ich bring ne Menge Schellen und alle sind am schreien
Weil wenn der Bass kommt, die Sonne immer scheint
Du scheißt auf Politik, aber merk dir bitte eins:
Monsanto ist böse, Monsanto ist der Feind
You might also like
Und wie wär's mit 'ner Schelle? Ma' eben auf die Schnelle?
Schelle, Schelle, Schelle
Schelle, Schelle, Schelle

Ich sage: „Zieh dich erstma' um!“ - als wär' ich dein Sportlehrer
Poetryslam-Dunk, komm mir nicht mit Korbleger
Und ich heb' ab und fliege
Dein Sound sät Hass, mein Sound erntet Liebe
Eh, brennende Leidenschaft, jede meiner Rap-Strophen
Bekommt von „Brandstiftung Warentest“ Bestnoten
Und der Laden bebt, alles schwankt
Denn wir sind wie der Mond: Voll bis zum Rand

Schelle, Schelle, Schelle

„Manchmal helfen Schellen.“
„Manchmal helfen Schellen.“
„Manchmal helfen Schellen.“
„Manchmal helfen Schellen.“
Embed"
Rock,Die Ärzte,Planet Punk,1995,Opfer,1990,1794687,Opfer by Die Ärzte,"{'year': 1995, 'month': None, 'day': None}",1995,"{'unreviewed_annotations': 0, 'hot': False}","Opfer Lyrics
Waffenkontrolle ist für Babys und Kommunisten
Hören Sie, damit eines ganz klar ist:
Waffen bringen niemand' um, aber ich

In den Tiefen mancher Seele tun sich Abgründe auf
Schlechte Menschen, Missetäter gab es immer zuhauf
Räuber und Banditen, Mörder auch sogar
Dies ist jetzt das Lied von einem, der ihr König war
Dies ist jetzt das Lied von einem, der ihr König war
Ich verkaufe Terror, ich verkaufe Tod
Elend, Leid und Schmerzen sind bei mir im Angebot
Ich biete eine Lösung für fast jedes Problem
Effektiv, präzise, sauber, billig und bequem
Ich exportiere in die ganze Welt
Die Aktien steigen, das ist es, was zählt

Ich bin nur ein Opfer des Kapitalismus
Ich bin nur ein Opfer des Kapitalismus

Es kommt nur auf den Standpunkt an, von dem man sowas sieht
Denk an die Rendite, denk an den Profit
An jedem zweiten Krüppel verdien' ich eine Mark
Und wenn er am krepieren ist, verkauf ich ihm den Sarg
Red nicht dauernd von Moral
Woher das Geld kommt, ist doch egal

Ich bin nur ein Opfer des Kapitalismus
Ich bin nur ein Opfer des Kapitalismus
Ich bin nur ein Opfer des Kapitalismus
Ich bin nur ein Opfer des KapitalismusYou might also likeEmbed"
Rock,Udo Lindenberg,Der Exessor,2000,Der Exzessor,2000,6129794,Der Exzessor by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Der Exzessor LyricsIch komme aus dem Dunkeln
Und trete in das Licht
Und braucht hier einer Trouble
Der schau mir ins Gesicht
Ich komme aus dem Gulli
Und will zur Sonne starten
Und wer mich daran hindert
Der hat schlechte Karten
Ich weiß, dies ist der Tag
Den du später hasst
Schick dich zurück ins Universum
Wo du als Sternenstaub verblasst
Das Training war 'ne Folter
Bin gewachsen an der Qual
Ich komm' um zu gewinnen
Und meine Fäuste sind aus Stahl
Der Exzessor
Komm' aus dem Dunkeln
Tret' in das Licht
Der Exzessor
Der Exzessor
Ich bring dir den Schmerz
Leider muss das so sein
Ich werde lachen
Und Du wirst weinen
Der Exzessor
Der Exzessor
Leider muss das so sein
Einer wird lachen
Und einer wird weinen
Ich komme aus dem Ghetto
Wie der Straßenwind
Winde werden Stürme
Wenn sie größer sind
You might also likeBin auf dem Weg nach oben
Gibt keinen Weg zurück
Verlasse mich auf keinen
Auch nicht auf irgendein Glück
Der Exzessor
Komm' aus dem Dunkeln
Und tret' in das Licht
Der Exzessor
Und braucht hier einer Trouble
Der schau mir ins Gesicht
Der Exzessor
Ich bring dir den Schmerz
Leider muss das so sein
Ich werde lachen
Und Du wirst weinen
Der Exzessor
Ich werde lachen und Du wirst weinenEmbed"
Rap,Bushido,Sonny Black,2014,Messerstecherei,2010,361908,Messerstecherei by Bushido,"{'year': 2014, 'month': 2, 'day': 14}","February 14, 2014","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 33976}","Messerstecherei Lyrics

Yeah

Vollkontakt, guck' mich an, wer hat Angst, ich bin drauf
Und ich ramme deiner Schwester meinen Schwanz in ihr Maul
Ich bin fünfunddreißig Jahre, aber hungrig wie damals
Deine Nutte muss nach diesem Mundfick zum Zahnarzt
Yeah, keine Toleranz für euch Homoboys
Promo läuft, komm, ich zieh dich ab wie ein Polaroid
Ich bring' die Straße in den Plattenladen
Und ich piss' gegen den Kastenwagen, keiner hat mir was zu sagen
Ich bin Millionär, hab die Spendierhosen an
Dieser Penner MC Fitti lebt von Bierdosenpfand
Yeah, mach mal nicht auf cool, du Hipsterbraut
Dein IQ ist nicht höher als mein Spritverbrauch
Es ist Sonny Black, Bodycheck, San Pellegrino
Van Damme, Al Pacino, dein Verstand deckt Bushido
Ich bin kein Wohltäter, das ist kein Tonträger
Das hier ist „ich ficke Olli Pocher mit 'nem Totschläger""
Schöneberg, Tempelhof, Messerstecherei
Neukölln, Kreuzberg, Rapper fressen Blei
Nutte, trau dich mal in unser Wespennest herein
Weil ihr Lästerschwestern seid
Gibt's 'ne Messerstecherei, yeah
Schöneberg, Tempelhof, Messerstecherei
Neukölln, Kreuzberg, Rapper fressen Blei
Nutte, trau dich mal in unser Wespennest herein
Weil ihr Lästerschwestern seid
Gibt's 'ne Messerstecherei, yeah

Messerstecherei und ich ficke 31er
Auf dich und deinen scheiß -
Und glaub mir, gegen meine Bodentrupps
Hilft dir kein Personenschutz
Du kleiner Stricher, es ist Sonny Black, das hier ist mein Fick-Deine-Mutter-Slang
Wenn ich komme, siehst du diese ganzen Schwanzlutscher renn'n
Keine weiße Weste, bleibe eine Bestie
Ich zerfleisch' dich und verbrenne deine Leichenreste
In meiner Stadt darf keiner Foxtrott tanzen
Ich ohrfeige Rapper, so wie Ostblockschlampen
Früher hieß es für mich immer: dealen vor dem Kiosk
Messer in der Tasche, Kokain in meinen Reeboks
Heute bin ich sowas wie ein Aushängeschild
Und Georgina geht noch heute drauf wenn ich will
Der einzige Typ, der nicht auf Popsänger macht
Und echte Männer hängen nicht am Jobcenter ab, yeah
You might also like
Schöneberg, Tempelhof, Messerstecherei
Neukölln, Kreuzberg, Rapper fressen Blei
Nutte, trau dich mal in unser Wespennest herein
Weil ihr Lästerschwestern seid
Gibt's 'ne Messerstecherei, yeah
Schöneberg, Tempelhof, Messerstecherei
Neukölln, Kreuzberg, Rapper fressen Blei
Nutte, trau dich mal in unser Wespennest herein
Weil ihr Lästerschwestern seid
Gibt's 'ne Messerstecherei, yeah4Embed"
Schlager,Udo Jürgens,Mitten Im Leben,2014,Mein Ziel,2010,1994682,Mein Ziel by Udo Jürgens,,,"{'unreviewed_annotations': 0, 'hot': False}","Mein Ziel LyricsWie gut, wenn die Welt in Bewegung bleibt
Man muß ja nicht gleich auf den Tischen tanzen
Und ich reiß' sicher auch keine Bäume mehr aus
Doch ich will und werde noch welche pflanzen
Es gibt auch kein Leben aus altem Applaus
Wie willst du dein Gestern verbuchen?
Es zählt nur das Heute und jeden Tag neu
Mußt du es wieder versuchen
MEIN ZIEL - Ist immer ein Ziel zu haben
Und endlos weit über Grenzen zu geh'n
MEIN ZIEL - Über die Schatten zu springen
Hinter die Träume zu seh'n
MEIN ZIEL - Kann nur Freiheit und Liebe sein
Was mich ein Leben lang unruhig macht
Ist lähmende Ruhe, gespenstische Stille
Und wenn auch nicht alles gelingen kann
So spür' ich doch: da ist ein Wille
Und nach wie vor will ich hundert Prozent
Will alles verlangen, will alles geben
Mit aufrechtem Gang, nicht schicksalsgebeugt
Nicht das falsche - ich will das richtige Leben!
MEIN ZIEL - Ist immer ein Ziel zu haben
Und endlos weit über Grenzen zu geh'n
MEIN ZIEL - Über die Schatten zu springen
Hinter die Träume zu seh'n
MEIN ZIEL - Kann nur Freiheit und Liebe sein
Stell' doch die Welt und dich selbst auf den Kopf
Warum soll dich das Neue erschrecken?
Versuch', dreimal täglich Kolumbus zu sein
Es gibt noch so viel zu entdecken!
MEIN ZIEL - Ist immer neu zu beginnen
MEIN ZIEL - Ich fühl' es tief in mir drinnen
MEIN ZIEL - Kann nur Freiheit und Liebe sein!You might also likeEmbed"
Pop,Bosse,Kraniche,2013,Schönste Zeit,2010,246243,Schönste Zeit by Bosse,"{'year': 2013, 'month': 3, 'day': 8}","March 8, 2013","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 8840}","Schönste Zeit Lyrics
Es gab nur dich und mich da draußen
Große Felder und Seen, doch vielmehr nicht
Es war 1994 und wir wussten nicht wohin
Also gingen wir in dein Bett
Und wir teilten uns unseren Walkman
Das erste Bier, mein Mofa und den Frust
Im Nachtbusfenster der Mond
Der erste Kuss war Erdbeerbowle und Spucke
Wie ein Polaroid im Regen: leicht verschwommen
Das war die schönste Zeit (Die schönste Zeit)
Weil alles dort begann (Die schönste Zeit)
Und Berlin war wie New York
Ein meilenweit entfernter Ort
Und deine Tränen waren Kajal
An dem Tag als Kurt Cobain starb lagst du in meinen Armen
Das war die schönste Zeit (Die schönste Zeit)
Weil alles dort begann (Die schönste Zeit)

Dein erstes Tattoo war dann der Refrain:
""It's better to burn out then to fade away - my my, hey hey""
Und ich kauft mir 'n Neil Young- und ein Nirvana-Shirt
Als du später wegzogst, brach ich heimlich zusammen
Ich spielte unentwegt Gitarre
Heulte auf Papier
Du warst ein Polaroid im Regen
Und mein erstes Lied

Das war die schönste Zeit (Die schönste Zeit)
Weil alles dort begann (Die schönste Zeit)
Und Berlin war wie New York
Ein meilenweit entfernter Ort
Und deine Tränen waren Kajal
An dem Tag als Kurt Cobain starb
Lagst du in meinen Armen
Das war die schönste Zeit (Die schönste Zeit)
(Hey hey, my my)
You might also like
Was wir nicht können
Ist irgendwas wiederholen
Kein Augenblick, kein Moment
Kann sich je wiederholen
Was wir nicht können
Ist irgendwas wiederholen
Wir können nicht zurück
Und warum sollten wir auch?

Das war die schönste Zeit (Die schönste Zeit)
Weil alles dort begann (Die schönste Zeit)
Und Berlin war wie New York
Ein meilenweit entfernter Ort
Und deine Tränen waren Kajal
An dem Tag als Kurt Cobain starb
Lagst du in meinen Armen
Das war die schönste Zeit (Die schönste Zeit)

Oh well, whatever, nevermind
Hab' letzte Nacht von dir geträumt
Und von der schönsten Zeit (Die schönste Zeit)
Da wo alles begann (Die schönste Zeit)2Embed"
Pop,Xavier Naidoo,Nicht Von Dieser Welt,1998,Nicht von dieser Welt,1990,647280,Nicht von dieser Welt by Xavier Naidoo,"{'year': 1998, 'month': 5, 'day': 30}","May 30, 1998","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 17151}","Nicht von dieser Welt Lyrics
So viele Nächte lag ich wach
Meine Augen rot, vom Weinen schwach
Den Kelch mit Tränen aufgefüllt
Meine Wunden ins Leintuch eingehüllt
Was soll ich suchen, das mich stützt?
Wo ist der Mensch, der mich beschützt?

Sie ist nicht von dieser Welt
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt
Denn sie ist nicht von dieser Welt
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt
Es ist wahr, wenn ich dir sage
Dass es mich quält, wenn ich mich frage
Kann ich noch leben ohne dich?
Eine Antwort brauch' ich nicht, hey-eh-eh-eh-eh
Du bist der Inhalt meines Lebens
Dich suchte ich vergebens, oh-oh-oh-oh-oh-oh, hm-hm
Du bist mein Licht, das die Nacht erhellt
Sowas ist nicht von dieser Welt

Sie ist nicht von dieser Welt
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt
Na na na na na na na na
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt

Du hörst die Schmerzen, die ich spüre
Ohr zu Herz, eine offene Türe
Niemals ein böses Wort von dir
Die schönste Berührung zwischen dir und mir
Du fängst mich immer wieder auf
Und du gibst immer, was ich brauch'
Das, was mir an dir gefällt
Ist einfach nicht von dieser Welt
You might also like
Sie ist nicht von dieser Welt
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt
Na na na na na na na na
Die Liebe, die mich am Leben hält
Ohne dich wär's schlecht um mich bestellt
Embed"
