genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,Nena,Oldschool,2015,Genau jetzt,2010,2069392,Genau jetzt by Nena,,,"{'unreviewed_annotations': 0, 'hot': False}","Genau jetzt LyricsVielleicht ist es zu spät
Vielleicht ist es zu früh
Vielleicht ist es genau jetzt
Vielleicht ist es zu früh
Vielleicht ist es zu spät
Vielleicht ist es genau jetzt
Genau jetzt
Ein Moment
Zwei Personen
Eine Seele
Ein Herz
Zwei Personen
Ein Moment
Zwei Meinungen
Ein Ende
Manchmal sind zwei Eins
Und manchmal sind zwei Zwei
Manchmal heisst es ""Hallo""
Und manchmal heißt es ""Bye bye""
Bye bye
Vielleicht ist es zu spät
Vielleicht ist es zu früh
Vielleicht ist es genau jetzt
Genau jetzt
Vielleicht ist es zu früh
Vielleicht ist es zu spät
Vielleicht ist es genau jetzt
Genau jetzt
Genau jetzt
Im Moment
Was Morgen kommt weiß keiner
Leb jetzt im Moment
Wenn du auf die Fresse fällst steh auf und
Lauf weiter
Der Moment in dem es entsteht
Der Moment in dem es zerfällt
Der Moment wo ein Fremder ein Freund wird
Oder ein Freund so fremd
So fremd
You might also likeVielleicht ist es zu spät
Vielleicht ist es zu früh
Vielleicht ist es genau jetzt
Genau jetzt
Vielleicht ist es zu früh
Vielleicht ist es zu spät
Vielleicht ist es genau jetzt
Genau jetztEmbed"
Rock,Die Ärzte,Im Schatten der Ärzte,1985,Was Hat Der Junge Doch Für Nerven,1980,1827088,Was Hat Der Junge Doch Für Nerven by Die Ärzte,"{'year': 1985, 'month': None, 'day': None}",1985,"{'unreviewed_annotations': 0, 'hot': False}","Was Hat Der Junge Doch Für Nerven Lyrics
Er lauert mir morgens an der Schule auf
Denn er ist stärker als ich
Er hält mich fest, damit ich nicht weglauf'
Denn er ist stärker als ich
Manchmal ist er extrem gemein
Er ist stärker als ich
Dann zertrümmert er mir mein Nasenbein
Er ist stärker als ich

Er weiß genau, er ist stärker als ich
Aber trotzdem liebst Du mich
Denn keiner hier spielt Schlagzeug so wie ich
Er braucht keinen Spickzettel in Mathematik
Denn er ist klüger als ich
Er spricht fließend Latein und hat 'ne Eins in Physik
Denn er ist klüger als ich
Er lässt mich niemals im Diktat abschreiben
Er ist klüger als ich
Im Gegensatz zu mir wird er nie sitzen bleiben
Er ist klüger als ich

Er weiß genau, er ist klüger als ich
Aber trotzdem liebst Du mich
Denn keiner spielt Gitarre so wie ich
Hey, hey, hey, hey

Nach ihm drehen sich alle Mädchen um
Denn er ist schöner als ich
Er ist braungebrannt und geht niemals krumm
Er ist schöner als ich
Er küsst die Mädchen völlig ungehemmt
Er ist schöner als ich
Und meine Akneprobleme sind ihm fremd
Er ist schöner als ich
You might also like
Er weiß genau, er ist schöner als ich
Aber trotzdem liebst Du mich
Denn keiner hier spielt Bass so gut wie ich

Mit uns kommt sowieso keiner mit
Denn wir sind die Ärzte und wir sind zu drittEmbed"
Rock,Die Ärzte,"Runter mit den Spendierhose, Unsichbarer!",2000,N 48.3,2000,1828908,N 48.3 by Die Ärzte,"{'year': 2000, 'month': 10, 'day': 23}","October 23, 2000","{'unreviewed_annotations': 1, 'hot': False}","N 48.3 Lyrics
Freitagabend und ich war unterwegs
Auf der Suche nach Amusement und zügellosem Sex
In der Discothek war eine auf der Balz:
90-60-90 und Beine bis zum Hals
Keiner traute sich so richtig an sie ran
Ich sagte: ""Baby, bist Du vielleicht auf der Suche nach 'nem Mann?
Die Suche ist zu Ende. Baby, ich bin hier
Und jetzt beeil Dich, unser Taxi steht schon draußen vor der Tür. ""
Doch erst als sie bei mir zu Hause war
Wurde mir das Ausmaß der Tragödie wirklich klar
Sie kam aus meiner Dusche und ich sah -
Angeschissen: Wonderbra! Push-up-Bh!
Ich fuhr in die Disco zurück
Beim zweiten Versuch hat man immer mehr Glück
Da sah ich auf der Tanzfläche ein Teil
Lange Haare, große Augen, die war genau mein Fall
Es war ziemlich voll und dichtgedrängt
Aber ich zeigte ihr trotzdem wo der Tanzhammer so hängt
Ich flьsterte ihr Schweinereien ins Ohr
Und sie schmolz dahin wie Schnee auf 'nem Ford-V8-Motor
Da zog ich sie auf's Klo, was immer zieht
Sie drehte total auf, ich wusste kaum, wie mir geschieht
Doch manchmal ist da mehr, als man erst sieht -
Reingefallen: Transvestit! Mädchen mit Glied!

Ich hatte wirklich alle Tricks probiert
Ich war nicht mehr verzweifelt. Ich hatte resigniert
Da lächelte ein Engel mich an
Und fragte, ob sie sich vielleicht zu mir setzen kann
Ich sah sofort, ihr Busen, der war echt
Sie sah aus, als lief sie Werbung für das schönere Geschlecht
Da fragte sie mich: ""Kommst Du mit zu mir?""
Ist der Papst katholisch? Und schon waren wir bei ihr
Sie zog sich aus und fragte: ""Hast Du Lust?""
Da wurde mir das Ausmaß ihrer Schönheit erst bewusst
Ich schloss sie in die Arme, dann war Schluss:
Es darf nicht wahr sein - vorzeitiger Samenerguß
Vor dem ersten Kuss. Ich geb' mir den Schuss!You might also like1Embed"
Rock,Marius Müller-Westernhagen,Lausige Zeiten ,1986,Berlin,1980,None,None,None,None,None,None
Rock,Madsen,Goodbye Logik,2006,Euphorie,2000,704867,Euphorie by Madsen,"{'year': 2006, 'month': 8, 'day': 11}","August 11, 2006","{'unreviewed_annotations': 0, 'hot': False}","Euphorie Lyrics
Wir machen uns auf den Weg
Mit neuem Mut und neuen Ideen
Und jeder weiß, dass etwas passiert
Wir können gewinnen, wir können verlieren
Wir sind bereit und aufgeregt
Wir merken nicht, wie schnell die Zeit vergeht
Du atmest ein, das Licht geht aus
Und langsam geht der Vorhang auf
Blitze schlagen auf uns ein
Es scheint kein Boden unter uns zu sein
Im Mittelpunkt der Euphorie
Die Zeit, sie fliegt an uns vorbei
Es ist zu schön, um wahr zu sein
Im Mittelpunkt der Euphorie
Wir machen uns auf den Weg
Zurück auf den Boden der Realität
Du bist noch hier
Und das ist schön
Vielen Dank
Auf WiedersehenYou might also likeEmbed"
Rock,Madsen,Madsen,2005,Unsichtbar,2000,704895,Unsichtbar by Madsen,,,"{'unreviewed_annotations': 0, 'hot': False}","Unsichtbar Lyrics
Tausend Stimmen schlagen auf mich ein
Alles was sie sagen klingt so gleich
Tausend Stimmen wollen, dass ich ihnen glaub'
Sie hören einfach nicht mehr auf

Du kannst mich nicht sehen
Wenn ich vor dir steh'
Du kannst mich nicht sehen
Wenn ich dir ein Zeichen geb'
Ich will zu dir, will dir soviel erzähl'n
Ich will zu dir du kannst mich nicht seh'
Ich schreie doch so laut ich kann
Doch nichts kommt bei dir an
Denn für dich bin ich Unsichtbar
Ich laufe doch so schnell ich kann
Doch niemals komm ich bei dir an
Für dich bin ich Unsichtbar

Tausend Augen starren auf mich hinab
Lenken mich immer wieder ab
Tausend Augen versperren dir die Sicht
Denn du erkennst mich einfach nicht

You might also likeEmbed"
Rap,Farid Bang,Banger Leben Kürzer,2011,Hol die Hände aus der Tasche,2010,65420,Hol die Hände aus der Tasche by Farid Bang (Ft. Afrob (DEU) & Eko Fresh),"{'year': 2011, 'month': 2, 'day': 18}","February 18, 2011","{'unreviewed_annotations': 5, 'hot': False}","Hol die Hände aus der Tasche Lyrics
Hip-Hop man! Hip-Hop, yeah man!
Ich bin auf dem Track, alle Leute schieben Optik
Düsseldorf, NRW weiß, wie man Kopf nickt
Es kommt hart auf hart
Ich unterdrück' euch, wie es noch die Stasi tat
Ich bin so hart am Limit, so nah am Finish
Der Mann mit dem Flow, ja das bin ich!
Tut nicht so, ihr wisst Bescheid man
Oldschool-Rapper auf der Mission im Rheinland
Ich hab' mein Ohr auf der Straße
Reiche Jungs wollen auch, hol'n sich nur 'ne blutige Nase
Guck, wie ich lauf', guck, wie ich sprech'
Ich lass' es raus
Es ist nicht kompliziert und noch besonders hart
Steh auf, salutier vor dem letzten seiner Art
Ich hab' 'nen Voddy in der Hand
Und ich kiff' den Spliff ganz tot, denn ich rauch' bis zum Rand!
Deine Lappen sind ganz handzahm
Es sind die, die sich verschanzt hab'n
Für euch läuft der Shit ganz langsam
Slow, slow, slow down!
Ich glaub, der Junge braucht paar Laschen
Nimm die Hände aus den Taschen
Wir fangen an, dich auszulachen
Slow, slow, slow down!

Türken sagen: „Eko Low!“
Marokkaner sagen: „Leck mich an mei'm Acolo!“
Sie sagen nur: „Ach, du heiliger Strohsack!“
Jetzt fall'n Weiber bei sowas reihenweise in Ohnmacht
Wir steh'n unter polizeilicher Obacht
Und ich steig' aufs Motorrad, Herz aus Stein so wie Thomas
Ich bin Meister wie Yoda, du hast nicht mal 'ne Ahnung
Alter, fick Ivan Drago, versteh nix als nur Bahnhof
Ich hab' ein'n Film mit Ralf Richter in Planung
Bin der Boss, weil meine Tochter ist Alyssa Milano
Mädels sagen, ich sei attraktivster Rapper
RTL lädt mich kurz ein, um über Sarrazin zu meckern!
Und ich scheiße auf Gesellschaftsbild
Ich fick sie durch, und Tatjana Gsell schafft's Bild
Ich bin der, der sie mit Arschfick erobert
Backman, Ekrem, Farid und Robert!
You might also like
Deine Lappen sind ganz handzahm
Es sind die, die sich verschanzt hab'n
Für euch läuft der Shit ganz langsam
Slow, slow, slow down!
Ich glaub, der Junge braucht paar Laschen
Nimm die Hände aus den Taschen
Wir fangen an, dich auszulachen
Slow, slow, slow down!

Und du trugst während deiner Lehre Magazine aus
Ich zieh' eine Walther und leere Magazine aus
Denn Farid ist Gangster
Und was du machst, ist Kinderkacke wie der Inhalt von getragenen Pampers
Schwarz ist der Benz, Bullen suchen nach Motiv
Finden Blut an meiner Jeans, weil ich auf Hurensöhne schieß'!
Cruise in meinem Jeep, der Kofferraum wird aufgemacht
Und du siehst die Walther drin wie im Frauenknast
Und es sollte für Rapper besser laufen
Doch wenn sie mich seh'n, sollten die Rapper besser laufen!
Sieh mich auf Postern!
Denn jede Nacht klebt Blut an meinen Händen, als wäre ich ein Notarzt
Während deine Ma sich mit dem Psycho paart
Bring' ich ein Psycho-Part, ich bin ein Psychopath
Also üb schon mal, denn ich verkaufe Huren
Und fick jeden, denn ich bin grad im Lauf wie Kugeln! Aaaah!
Deine Lappen sind ganz handzahm
Es sind die, die sich verschanzt hab'n
Für euch läuft der Shit ganz langsam
Slow, slow, slow down!
Ich glaub, der Junge braucht paar Laschen
Nimm die Hände aus den Taschen
Wir fangen an, dich auszulachen
Slow, slow, slow down!Embed"
Rock,Broilers,Lofi,2004,Du wirst uns erkennen,2000,1526280,Du wirst uns erkennen by Broilers,,,"{'unreviewed_annotations': 0, 'hot': False}","Du wirst uns erkennen LyricsEine andere Stadt an einem anderen Tag
Und wenn wir kommen, dann wirst Du uns sehen
Die Glocken schlagen und die Straßen sind leer
Stehst Du im Weg, denkst Du, ich werde zur Seite gehen?
Heut Nacht steht mir nichts mehr im Weg
Ich steh hier fest und die Jungs neben mir
Er ist wie ich, verdammt, und ich bin wie er
Die Firm, die Crew, der Mob - sie sind hier
Du wirst uns erkennen
Du wirst uns erkennen
Und ist es nicht so
Hey, gebt ihnen den Stiefel!
Und Du wirst uns erkennen an dem Pfad hinter uns
Der Verwüstung und zerbrochenem Glas
Mit dem Beat im Rücken kann ich kein schlechter Mensch sein
Trotz all der Nächte in verkommenen Bars
Und Du wirst uns erkennen am dem Pfad hinter uns
Wir haben alles ausser Angst und Vertrauen
Und falls wir doch einmal ganz unten sind
Gehen wir nicht betteln, Baby, wir gehen klauen
Du wirst uns erkennen
Du wirst uns erkennen
Und ist es nicht so
Hey, gebt ihnen den Stiefel!
Wenn Städte brennen, waren wir dabei!
Wenn Scheiben splittern, wir waren dabei!
Wenn Städte brennen, waren wir dabei!
Wenn Scheiben splittern, wir waren dabei!
Wenn Städte brennen, waren wir dabei!
Wenn Scheiben splittern, wir waren dabei!
Wenn Städte brennen, waren wir dabei!
Wenn Scheiben splittern, wir waren dabei!
Der Himmel leuchtet rot
Die Stadt brennt heut Nacht!
Der Himmel leuchtet rot
Die Stadt brennt heut Nacht!
Der Himmel leuchtet rot
Die Stadt brennt heut Nacht!
Der Himmel leuchtet rot
You might also likeDu wirst uns erkennen
An dem Pfad hinter uns
Du wirst uns erkennen
Du wirst uns erkennen
An dem Pfad hinter uns
Du wirst uns erkennen
Du wirst uns erkennen
An dem Pfad hinter uns
Du wirst uns erkennen
Du wirst uns erkennen
Und ist es nicht so
Hey, gebt ihnen den Stiefel!Embed"
Rap,K.I.Z.,Das RapDeutschlandKettensägenMassaker ,2005,In der Nacht,2000,53912,In der Nacht by K.I.Z (Ft. Spleen),"{'year': 2005, 'month': 5, 'day': 9}","May 9, 2005","{'unreviewed_annotations': 1, 'hot': False}","In der Nacht Lyrics
Für dich ist Rap dein Leben, für mich ist Rap ein Take
Wovon willst du rappen wenn dich außer Rap nichts mehr bewegt?
Ich bin nicht mit euch unten, ihr macht Rap nur aus Unsinn
Ihr habt mir nichts zu bieten und seid eure eigenen Kunden
Battelt euch a cappella
Ich will sehen: Wer ist schneller?
Den Gewinner stecke ich zur Unterhaltung in mein Keller
Untergrund bedeutet für euch, an das Mic kommt jeder Penner
Untergrund bedeutet auf die Party komm nur Männer (Uh!)
Du nennst es deinen Sound, ich nenne es Krach
Du bist Rapper am Tag und wirst zum Stricher in der Nacht
Rate doch weiter die Samples
Ich will Tracks aufnehmen, nicht im Plattenladen graben nach Krempel
Du kannst nicht rappen, aber dich in die Cypher retten
Du willst battlen? Komm und battle das Instrumental
Am Anfang wollt ich nur die Macht und das die Leute mich lieben
Du willst ins Fernsehen? Wir können dich gerne erschießen!
Ich bin der Beste, ich weiß es, doch sie wollen es nicht verstehen
Ich guck in die Hefte, das Fernsehen, doch bin nirgendwo zu sehen
Bisher gab's nur Reste, ich fick dich, denn ich hab Hunger nach mehr
Wo ist mein Grammy, wieso ist mein Konto immer noch leer?

Du willst gefeaturet werden?
Du wirst mariniert und gehackt
MCs kleben sich den Mund zu, amputieren sich den Sack
*(K.I.Z.!)* Hier ist die Rapcrew, die den Tourbus startet
Ihr könnt gern cyphern während ihr nachts auf die U-Bahn wartet
Hip Hop heißt bei euch doppelt so viele auf der Bühne wie davor
Du rappst? Es kommt mir wie ein Rewind vor
Du gibst freiwillig den Löffel ab, doch ich schmeiß ihn weg und fress den ganzen Kuchen mit Händen und Füßen
Ihr könnt in euren Videos ruhig probieren Schwarze zu sein
Denn Rapper werden ab jetzt nur noch nach ihrem Karate gesignt
Ich bin zwar jünger als ihr, doch schon seit 21 Jahren alt genug, um euer Vater zu sein
Rapper und Frauen denken sich was will denn dieser Idiot?
Ich geh ans Mic und sie kleben an mir wie Fliegen am Kot
Versuche erst gar nicht dich mit Dusty Fingers nach draußen zu schummeln
Nach dieser Kassette sieht dein Rosette aus wie ein Autobahntunnel!

Ich bin der Beste, ich weiß es, doch sie wollen es nicht verstehen
Ich guck in die Hefte, das Fernsehen, doch bin nirgendwo zu sehen
Bisher gab's nur Reste, ich fick dich, denn ich hab Hunger nach mehr
Wo ist mein Grammy, wieso ist mein Konto immer noch leer?
You might also like
Now who's that bwoi puttin' oil in the fire?
? designers, buy her, but I ain't gonna clown
And ever since you came out as a baby: cried
Gotta take care of his #1 assignment
That's supplying something heavier than ? ever provided
Take you for a ride, make you appreciate my shit
Mouth shut - yeah nigga, try this
Can't top my dialect - live and direct
Out the gutter through your spine, shit
Now what's that? Running through your ass like salmonella, no expire
Trend-setter just a nigga out for cheddar
Closing the riot, ladies and gentlemen
Low is the pressure start applying for your local job center
Or get your ass crack declared that  when my foot is gonna enter

Ich bin der Beste, ich weiß es, doch sie wollen es nicht verstehen
Ich guck in die Hefte, das Fernsehen, doch bin nirgendwo zu sehen
Bisher gab's nur Reste, ich fick dich, denn ich hab Hunger nach mehr
Wo ist mein Grammy, wieso ist mein Konto immer noch leer?1Embed"
Pop,Bosse,Wartesaal,2011,Roboterbeine,2010,1070105,Roboterbeine by Bosse,,,"{'unreviewed_annotations': 0, 'hot': False}","Roboterbeine Lyrics

Die Nacht ist ein Katapult
Sie schießt uns in die Städte
Auspuffe qualmen
Es schneit auf der Toilette
Hey, irgendwer
Hey, hey, irgendwo
Setz mich raus vor die Tür
Ich will das alles nicht mehr
Junge Mütter rollen
Mit Babys die nicht schlafen wollen
Hip-Hop-Mädchen weint
Und keiner sagt ein nettes Wort
Hey, irgendwer
Hey, hey, irgendwo
Liebt dich ganz genau so
Wie du bist, wie du bist

Und ich laufe so
Gegen mein Gefühl
Und ich laufe so
Wie auf Roboterbeinen
Und ich fühle nur
Was mich nicht berührt
Halt mich einfach nur
Auf den Roboterbeinen
Auf den Roboterbeinen
Und kann nicht weinen

Der Tag ist ein Katapult
Er zerschießt die Träume
Ich breche auf
In unbequeme Räume
You might also likeIch robote so hart
Robote bis zum Infarkt
Ich hetz an allen vorbei
Ich hetze durch bis zum Sarg

Kleiner Junge weint
Vor´m Karussell am Spielplatz
Öffne die Synapsen und ich denke:
Ach du kleiner Fratz
Hey, irgendwer
Hey, hey, irgendwo
Liebt dich ganz genau so
Wie du bist, wie du bist

Und ich laufe so
Gegen mein Gefühl
Und ich laufe so
Wie auf Roboterbeinen
Und ich fühle nur
Was mich nicht berührt
Halt mich einfach nur
Auf den Roboterbeinen
Auf den Roboterbeinen
Und kann nicht weinen
Und ich laufe so
Gegen mein Gefühl
Und ich laufe so
Wie auf Roboterbeinen
Und ich fühle nur
Was mich nicht berührt
Halt mich einfach nur
Auf den Roboterbeinen
Auf den Roboterbeinen
Und kann nicht weinenEmbed"
Rap,Die Fantastischen Vier,05:39,1999,Schmock,1990,299706,Schmock by Die Fantastischen Vier,,,"{'unreviewed_annotations': 0, 'hot': False}","Schmock LyricsWas, was geht ab bei dir?
Was, was, ey, was machst du hier, was hä?
Was, was geht ab bei mir?
Ey, was machst du hier, du Schmock, hä?

Ach komm, laß mich in Ruh, halt die Fresse, mach dich weg hier
Die alte Tour von dir hat doch keinen Zweck mehr
Seit ich denken kann, funkst du mir dazwischen
Dass ich mir das schenken kann und dies von der Backe wischen
Die Tour hemmt mich, lenkt mich ab
Bremst mich aus bei meinem Plan, den ich noch längst nicht hab
Du kennst mich ja und weißt genau, wie du mich kriegst
Wie du mein Ego wie Lego auseinanderziehst
Doch als Betrüger und Brüder im Geist gegenüber
Auf der Suche nach uns selbst werden wir nicht klüger
Ich schau in deine Augen, schau durch sie hindurch, sehe mich
Hör mich mit deiner Stimme reden und versteh' mich nicht
Doch Heuchler wandern selten auf dem Weg zu anderen Welten
Weil ihnen der Weg des Zieles schon zuviel ist
Dein irres Ringen nach den Dingen hat doch keinen Zweck
Mach dich weg, mach dich weg, mach dich weg!
Was, was geht ab bei dir?
Was, was, ey, was machst du hier, was hä?
Was, was geht ab bei mir?
Ey, was machst du hier, du Schmock, hä?
Was, was geht ab bei dir?
Was, was, ey, was machst du hier, was hä?
Was, was geht ab bei mir?
Ey, was machst du hier, du Schmock, hä?

Ja ja, fang bloß nicht wieder mit der gleichen Scheiße an
Ist klar, du kommst genau, wenn ich nicht weiter weiß und dann
„Blabla,“ gibst du mir deinen Text, das übliche Programm
„Haha,“ und denkst, der Rest erübrigt sich dann irgendwann
Doch wer bin ich, verdammt nochmal, und wer bin ich nicht
Je mehr ich nach mir suche, desto mehr find' ich dich
Woher nimmst du das Recht, zu wissen was richtig ist?
So sehr das jetzt noch schmerzt, du bist nicht wichtig für mich
Denn du bist nichts ohne mich und hast mich trotzdem im Griff
Du zeigst mir nie dein Gesicht und trotzdem kenne ich dich
Verstehe nicht, warum gerade du es immer bist, der mir die Meinung sagt
Die meistens die von anderen ist, weil du selber keine Peilung hast
Also was, lass deine Finger von mir
Du kannst doch eh nur verliern, also was willst du noch hier
Na klar, du machst mich zum Star, nur sonderbar
Ich wollte nie 'ne Rolle haben in 'ner Soap Opera
Doch ich war schneller Darsteller der's nur noch brachte
Wenn das Drehbuch von dir war und mich unsichtbar machte
Jetzt schreib' ich auf Papier, was ich schon immer dachte
Dass ich dich am allermeisten an mir – was
You might also like

Wir hatten das Vergnügen, wie oft in diesem Jahr
Standen wir uns gegenüber und ich war mir klar
Du warst hinüber, hattest einen über alle Maßen abenteuerlichen
Abend verbracht, das Sagen gehabt
An keinen Rahmen gedacht und dir'n Namen gemacht
Als Mister Cool-Motherfucker warst der Star dieser Nacht
Der Macker auf'm Powertrip, suchst den nächsten Dauerkick
Bist dabei überall verteilt, nur nicht im Augenblick
Du blubberst Blasen in die Luft, die dir den Sauerstoff rauben
Bist am Saugen, ist ja kaum zu glauben
Wie kann man ohne Pause alle Nase lang auf Toilette gehn
Und zwischendrin die selbstgebauten Zigaretten drehn?
Nur um dann neben mir zu stehn', ich weiß jedes Mal
Ich lieb im Leben nicht jeden, doch du bist mir egal
Und deshalb werd' ich mir vergeben und lass dich ziehn
Ich denke wir sind eben und hör auf zu fliehn
Unsere Beziehung wurd' zur Wasserleiche aufgequollen und widerlich
Jetzt seh ich in den Spiegel und bin wieder ich
Was, was geht ab bei dir?
Was, was, ey, was machst du hier, was hä?
Was, was geht ab bei mir?
Ey, was machst du hier, du Schmock, hä? (5x)Embed"
Schlager,Andrea Berg,Du bist frei,2004,Weil ich dich liebe,2000,1634078,Weil ich dich liebe by Andrea Berg,,,"{'unreviewed_annotations': 0, 'hot': False}","Weil ich dich liebe LyricsRegen fällt und der Sturm jagt das Meer
Unsre Spuren im Sand sind schon endlos lange verweht
Nach der letzten Nacht hast du Tränen gesehn
Denn, ich wusste genau, ohne dich wird es nicht weiter gehn
Weil ich dich liebe, mehr als ich es dir
Jemals sagen kann. Worte reichen nicht
Um zu verstehen, was mit uns einmal begann
Du gingst fort, doch es bleibt
Die Erinnerung in mir
Weil ich dich liebe, träume ich mich zu dir
Sommertraum, den der Winter uns nahm
Und ein letztes *good bye* als der Abschied
Für uns beide kam
Bilder dieser Zeit blieben ganz tief in mir
Und die Sehnsucht stirbt nie
Nach den Tagen und Nächten mit dir
Weil ich dich liebe, mehr als ich es dir
Jemals sagen kann. Worte reichen nicht
Um zu verstehen, was mit uns einmal begann
Du gingst fort, doch es bleibt
Die Erinnerung in mir
Weil ich dich liebe, träume ich mich zu dir
Jeden Tag warte ich auf dich
Auf ein Zeichen von dir
Sag mir, wo du heute bist
Oder komm einfach zu mir
Weil ich dich liebe, mehr als ich es dir
Jemals sagen kann. Worte reichen nicht
Um zu verstehen, was mit uns einmal begann
Du gingst fort, doch es bleibt
Die Erinnerung in mir
Weil ich dich liebe, träume ich mich zu dir
You might also likeWeil ich dich liebe, träume ich mich zu dirEmbed"
Rock,Madsen,Frieden im Krieg,2008,Astronaut,2000,709013,Astronaut by Madsen,"{'year': 2008, 'month': 3, 'day': 7}","March 7, 2008","{'unreviewed_annotations': 0, 'hot': False}","Astronaut Lyrics
Ich kann die Welt von oben sehen, den besten Blick habe ich hier
Doch es ist gar nicht so schön, ich wäre lieber unten bei dir
Leider wurde ich hier vergessen und hab das letzte Flugzeug verpasst
Doch ich weiß, dass du mich noch nicht vergessen hast

Ich schwebe im Nebel, ich komme nirgendwo an
Bitte mach ein großes Feuer, damit ich dich finden kann
Ich schwebe im Nebel, ich hoffe du fängst mich auf
Ich bin wie ein einsamer Astronaut
Schwerelos fliege ich umher, die ganze Welt unter mir
Ich will nur fest im Boden stehen, ich will zurück zu dir
Keine Rakete holt mich ab und im großen Wagen ist kein Platz
Doch ich weiß, wir werden uns wieder sehn, irgendwann
You might also likeEmbed"
Rap,Antilopen Gang,Anarchie Und Alltag,2017,Fugen im Parkett,2010,2961231,Fugen im Parkett by Antilopen Gang (Ft. Schorsch Kamerun),"{'year': 2017, 'month': 1, 'day': 20}","January 20, 2017","{'unreviewed_annotations': 1, 'hot': False}","Fugen im Parkett Lyrics
Auf ein oder zwei Bier geh ich noch rein
Auch wenn ich weiß, eine Stunde später drehe ich frei
Ich fließe aus dem Hahn und verflüssige mich
Und werde eins mit der Unglückseligkeit, die mich umgibt
In den Sitzgruppen sortieren sich Verlierer nach dem Zeitpunkt Des eigenen Scheiterns in chronologischer Reihenfolge
Ich bin aufgerückt, Versager von morgen
Stehen heute schon in Startposition, um ihre Chance zu vergeuden
Der Weg hier rein ist sehr leicht
Doch jedes Mal, wenn du gehst, dann wird ein kleines Bisschen bleiben
Irgendwann wachst du auf und der Großteil deines Lebens
Sind die inhaltslos sich immer wiederholenden Gespräche am Tresen
Elend, schäbiges Gestammel
Die Hände im Gesicht und die Ärmel in der Lache
Der Kopf auf dem Tisch blickt zu Boden gesenkt
In die unendliche Tiefe der Fugen im Parkett

Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar

Verpasste Chancen
Nie getroffene Menschen
Nie gedachte Gedanken
Nie besprochene Grenzen

Und wieder ist da so ein aufgegebener Traum
Er wurd‘ von irgendwem vergessen und er schwebt durch den Raum
Später stürzt er ab, das ist der Rede nicht Wert
Sowas wird hier tagtäglich unter den Tresen gekehrt
Nie geschriebene Zeilen, nie angetretene Reisen
Fielen zu Boden, um ein ungelebtes Leben zu bleiben
Dein Kind wird nie geboren und du wirst nicht gebraucht
Halt dich an keiner Liebe fest, halt die Wirklichkeit aus
Die Zeit verstreicht nicht, die Zeit hier schmilzt
Wenn man gemeinsam im Einklang alleine ist
Oh du flauschig behagliches Unwohlsein
Niemals geweint zu haben, reicht als Grund zu weinen
In mein Bier tropft Blut, jemand stürzt vom Stuhl
Er wird nie mehr gesehen, nein er wird verschlungen
Von dem gierigen Schlund, der sich unter uns erstreckt
In der unendlichen Tiefe der Fugen im Parkett
You might also like
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar

Verpasste Chancen
Nie getroffene Menschen
Nie gedachte Gedanken
Nie besprochene Grenzen

Wenn man die Himmelspforte öffnet und die Schwelle übertritt
Heißt ein Schritt nach vorn immer zwei Schritte zurück
Und es ist klar, dass jeder Tropfen, der den Hals befeuchtet
Wieder mal nur etwas Hoffnung oder Zeit vergeudet
Die Wände sind ertränkt in Nikotin
Seit die Platte hängen blieb, läuft hier ständig nur ein Lied
Keiner kennt den Text, aber alle singen mit
Defekte Sätze, deren Syntax keinen Sinn ergibt
Würde einer hier sterben, würd es keiner bemerken
Da am Tresen eh nur leblose Gestalten verkehren
Im Laufe des Abends kristalliert sich im Rausch
Die Elite der Verfolgten und Verwirrten heraus
Bei der letzten Runde liegen wir uns in den Armen
Und erzählen uns von den Dingen, die wir nie im Leben taten
Und wir heben unser Glas und dann husten wir den Dreck
In die unendliche Tiefe der Fugen im Parkett

Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der Bar
Und irgendwo da unten, verlorenes Potential
Die Parallelgesellschaft, der Loser an der BarEmbed"
